Opponent,Results,Score,PlusMinus
Kentucky Christian,W, 106_41 ,-
Lipscomb,W, 89_75 ,11.6
Marshall,L, 85_77 ,-1.7
Evansville,L, 69_56 ,-2.2
Pittsburgh,L, 76_63 ,-11.1
Northern Kentucky,L, 84_79 ,1
Purdue,L, 90_56 ,-15.9
Lipscomb,L, 98_84 ,-5
Eastern Washington,L, 88_86 OT,-5.2
East Tennessee St.,L, 78_68 ,-12.6
Central Arkansas,W, 111_85 ,8.8
Mississippi St.,L, 85_76 ,1
Asbury College,W, 120_77 ,-
Tennessee Martin,L, 81_77 OT,1.8
Eastern Illinois,W, 85_75 ,5.6
SIU Edwardsville,W, 73_65 ,0.2
Belmont,L, 84_78 ,-1.8
Tennessee St.,W, 87_85 ,3.6
Austin Peay,W, 89_82 ,0
Eastern Kentucky,W, 80_54 ,9.9
Tennessee Tech,L, 76_73 ,4.6
Jacksonville St.,W, 72_69 ,-1.5
Southeast Missouri St.,W, 89_81 ,1.5
Murray St.,W, 101_100 OT,4.9
Eastern Kentucky,W, 67_62 ,3.1
Tennessee St.,L, 64_52 ,-7.1
Belmont,L, 89_73 ,-6.8
Tennessee Tech,W, 73_68 ,3.4
Jacksonville St.,L, 70_61 ,-2.5
Murray St.,L, 75_69 ,4.5
