Opponent,Results,Score,PlusMinus
Portland,L, 71_55 ,-6.5
Bristol University,W, 81_45 ,-
UNLV,L, 74_62 ,-4.6
Fresno Pacific,W, 96_50 ,-
Utah,L, 85_67 ,-11.5
UCLA,L, 98_56 ,-13.7
Santa Clara,L, 77_53 ,-8.5
Montana,L, 71_63 ,-1.6
Northern Colorado,L, 77_61 ,-6
Denver,L, 73_55 ,-7.8
Utah Valley,L, 73_64 ,-5
Grand Canyon,W, 76_56 ,12.9
Cal St. Northridge,L, 82_76 ,2.5
Long Beach St.,L, 70_64 ,-5.6
UC Davis,W, 61_55 ,6
Cal St. Fullerton,W, 71_63 ,4.3
UC Santa Barbara,W, 65_55 ,5.4
Hawaii,W, 70_64 ,2.8
Cal St. Northridge,L, 63_59 ,-2.5
Hawaii,L, 72_63 ,-7.7
Cal Poly,W, 67_56 ,2.6
Long Beach St.,L, 78_71 ,-4.3
UC Davis,L, 77_63 ,-9.1
Cal St. Fullerton,L, 56_55 ,-2.5
UC Irvine,L, 79_60 ,-4.4
UC Santa Barbara,L, 68_61 ,-6.8
Cal Poly,L, 84_77 OT,2.2
UC Irvine,L, 68_56 ,-3.8
UC Irvine,L, 76_67 ,-7.3
