Opponent,Results,Score,PlusMinus
Maryland,L, 62_56 ,-2.3
Texas A&M,L, 76_53 ,-14.1
Akron,L, 72_62 ,-7.5
Wagner,L, 73_65 ,-1.5
St. Francis PA,L, 69_62 ,-7.9
Western Illinois,W, 57_50 ,0
Howard,L, 70_54 ,-9
New Hampshire,L, 80_70 ,-4.7
Youngstown St.,W, 77_62 ,4.2
Maryland Eastern Shore,W, 61_58 ,5.4
Villanova,L, 90_48 ,-8.6
Loyola MD,L, 68_66 ,-4.6
Colgate,W, 67_64 OT,2.7
Bucknell,L, 69_60 ,1.5
Lehigh,L, 79_73 ,-6.6
Boston University,L, 76_66 ,-8.2
Army,L, 53_49 ,-6.3
Lafayette,W, 71_57 ,6.3
Holy Cross,L, 63_55 ,-4.6
Navy,L, 71_53 ,-9.2
Colgate,L, 70_65 ,3.8
Bucknell,L, 80_60 ,-12.5
Lehigh,L, 70_55 ,-8.8
Boston University,L, 67_64 ,3
Army,W, 61_58 ,2.7
Lafayette,L, 78_65 ,-7
Holy Cross,L, 69_54 ,-5.7
Navy,W, 74_58 ,6.9
Loyola MD,W, 64_62 ,-3.6
Army,L, 74_58 ,-5.9
