Opponent,Results,Score,PlusMinus
Sarah Lawrence,W, 100_38 ,-
Utah St.,L, 93_84 ,-5.9
Lafayette,L, 84_83 OT,6.4
Colgate,W, 74_68 ,-1.4
Georgia St.,L, 74_53 ,-4.9
Idaho St.,W, 71_67 ,3.2
Purdue,L, 79_68 ,-7.3
St. Francis PA,W, 83_70 ,3.6
UMass Lowell,W, 75_74 ,5.6
Minnesota,L, 74_68 ,-1.5
Kent St.,L, 87_71 ,-13.8
Iona,L, 94_80 ,-9.7
Temple,L, 68_63 ,-1.6
Dean College,W, 92_50 ,-
Stony Brook,W, 64_61 ,4.6
Brown,W, 75_73 ,5.6
USC Upstate,L, 75_65 ,-6.1
Jacksonville,L, 82_81 ,-4.1
North Florida,W, 84_78 ,7.5
Stetson,L, 82_76 ,-3.9
Florida Gulf Coast,L, 84_71 ,-11.4
Kennesaw St.,L, 71_65 ,4.2
Lipscomb,L, 66_62 ,-5.6
Kennesaw St.,L, 54_53 ,3.2
Lipscomb,L, 87_63 ,-8.3
North Florida,L, 91_69 ,-6.2
Jacksonville,L, 76_73 ,-3.7
Florida Gulf Coast,L, 80_73 ,0.5
Stetson,W, 60_56 ,-5.6
USC Upstate,W, 88_87 ,-4.9
Lipscomb,L, 97_66 ,-16.6
