Opponent,Results,Score,PlusMinus
Villanova,L, 88_48 ,-24
Saint Peter's,W, 61_57 ,-2.6
NJIT,W, 84_83 OT,-6.4
Cornell,L, 82_75 ,-11.2
Princeton,L, 71_55 ,-5
Drexel,L, 74_70 ,6.4
St. Francis NY,W, 74_72 ,-0.8
Penn,L, 81_52 ,-9.1
Sacred Heart,L, 85_61 ,-9.3
Moravian,W, 104_67 ,-
Saint Joseph's,L, 92_63 ,-13.4
Colgate,L, 85_75 ,-5.6
Loyola MD,W, 78_69 ,3.8
Army,W, 79_74 ,5.7
Boston University,L, 91_75 ,-7.5
Holy Cross,L, 71_54 ,-16.7
Navy,L, 88_51 ,-16.6
American,L, 71_57 ,-6.3
Lehigh,L, 75_68 ,-2.3
Bucknell,L, 78_55 ,-13.6
Loyola MD,L, 70_62 ,-11.4
Army,L, 80_73 ,-10.6
Boston University,L, 75_58 ,-3.9
Holy Cross,W, 69_59 ,8.4
Navy,L, 68_60 ,-0.1
American,W, 78_65 ,7
Lehigh,L, 81_55 ,-14.8
Bucknell,L, 94_64 ,-13.7
Colgate,W, 73_69 ,5
Loyola MD,L, 67_64 ,3.5
