Opponent,Results,Score,PlusMinus
Florida Atlantic,W, 61_57 ,2.2
Hawaii,L, 74_68 ,4.8
SIU Edwardsville,W, 86_58 ,17.7
Texas A&M Corpus Chris,L, 73_69 ,0
UTSA,L, 63_48 ,-2.9
McNeese St.,W, 80_68 ,12
Panhandle State,W, 75_44 ,-
UT Rio Grande Valley,L, 72_61 ,-8.5
Prairie View A&M,W, 64_57 ,1.9
Tulsa,L, 74_59 ,-2.1
Howard Payne,W, 87_37 ,-
Tulane,W, 69_66 OT,0
Appalachian St.,W, 67_58 ,8.7
Coastal Carolina,L, 60_53 ,-0.2
UT Arlington,W, 81_73 ,5
South Alabama,L, 72_67 OT,1.7
Troy,W, 75_71 ,3.5
Louisiana Lafayette,L, 79_73 ,-7
Louisiana Monroe,W, 63_57 ,-0.1
Coastal Carolina,W, 52_50 ,-0.9
Appalachian St.,W, 68_55 ,8.3
UT Arlington,L, 76_61 ,-9.8
Little Rock,W, 56_49 ,5
Arkansas St.,W, 62_58 ,0.4
Georgia Southern,L, 70_67 ,-8.3
Georgia St.,L, 67_51 ,-3.4
Troy,W, 63_59 ,0.5
South Alabama,W, 90_64 ,12.2
Louisiana Lafayette,L, 94_84 OT,2.3
Louisiana Monroe,W, 70_65 ,1.3
Louisiana Monroe,W, 63_51 ,7
UT Arlington,W, 83_62 ,3.3
Troy,L, 59_53 ,-2.9
Lamar,W, 70_60 ,7.2
Idaho,W, 64_55 ,2.1
Saint Peter's,L, 49_44 ,4.5
