Opponent,Results,Score,PlusMinus
Howard Payne,W, 90_47 ,-
Oregon St.,W, 63_60 ,3.9
Fresno St.,L, 83_64 ,-6.9
UTSA,W, 78_58 ,7.6
Prairie View A&M,W, 91_83 ,5.2
Idaho St.,L, 77_60 ,-8.7
San Francisco,L, 82_63 ,-9.2
DePaul,L, 80_61 ,-8.5
Austin College,W, 109_58 ,-
UT Rio Grande Valley,L, 95_81 ,-5.4
Liberty,W, 82_65 ,10.1
Arlington Baptist,W, 126_75 ,-
Huston-Tillotson,W, 90_63 ,-
Central Arkansas,W, 78_75 ,4.5
New Orleans,L, 66_62 OT,-2
Southeastern Louisiana,W, 74_54 ,10.6
Incarnate Word,W, 87_72 ,8.5
Abilene Christian,L, 67_64 ,6
Sam Houston St.,L, 87_65 ,-4.2
Nicholls St.,W, 87_76 ,-1.6
Texas A&M Corpus Chris,L, 69_66 OT,-0.5
Northwestern St.,W, 85_64 ,13.1
McNeese St.,W, 77_57 ,18
Sam Houston St.,W, 80_76 OT,-0.6
Houston Baptist,L, 94_87 ,-10.8
Stephen F. Austin,L, 70_61 ,-3
Texas A&M Corpus Chris,L, 70_63 ,-7.4
Northwestern St.,W, 88_68 ,13.7
Houston Baptist,L, 75_68 ,-5.5
Nicholls St.,W, 87_75 ,6.3
McNeese St.,W, 90_83 ,9.3
Southeastern Louisiana,W, 77_65 ,3.5
Stephen F. Austin,L, 75_59 ,-11.5
Texas St.,L, 70_60 ,-7.2
