Opponent,Results,Score,PlusMinus
Monmouth,L, 78_65 ,-11
Rutgers,L, 87_66 ,-10
Hartford,W, 87_73 ,6.3
North Texas,W, 83_62 ,11.6
Niagara,L, 93_74 ,-7.2
La Salle,L, 89_78 ,-13.8
Lafayette,W, 74_70 ,-6.4
High Point,W, 78_72 ,2.8
Saint Joseph's,L, 72_71 ,5.3
Rider,L, 90_82 ,-0.1
Kean,W, 84_44 ,-
Quinnipiac,W, 91_74 ,10
Penn,L, 75_67 ,-4.7
James Madison,L, 78_67 ,-5.5
Northeastern,L, 75_70 OT,-1
UNC Wilmington,L, 90_72 ,-16.7
Northeastern,L, 92_75 ,-4.8
Delaware,W, 76_60 ,9.8
Elon,L, 93_73 ,-11.7
UNC Wilmington,L, 87_74 ,-5.4
Hofstra,W, 81_80 OT,5.2
College of Charleston,L, 90_76 ,-7.6
William & Mary,L, 108_85 ,-7.8
Towson,L, 104_103 2OT,0
Hofstra,L, 79_77 ,2.5
William & Mary,W, 79_61 ,14.4
Towson,L, 69_65 ,-2.2
Delaware,L, 68_67 ,-1.1
Elon,L, 65_56 ,-9.1
James Madison,L, 70_64 ,1
College of Charleston,L, 80_67 ,-7.7
James Madison,L, 80_70 ,-2
