Opponent,Results,Score,PlusMinus
Mississippi St.,L, 78_74 ,-3
Shenandoah,W, 78_58 ,-
Elizabeth City State,W, 91_55 ,-
Vanderbilt,L, 75_52 ,-7.6
Butler,L, 91_55 ,-18.6
Bucknell,L, 84_58 ,-11.2
Sacred Heart,L, 61_59 ,2.7
Loyola Chicago,L, 75_62 ,-5.4
Northern Kentucky,L, 72_61 ,-6.4
Niagara,L, 65_61 ,-2.7
Evansville,L, 85_66 ,-12.2
Eastern Kentucky,W, 87_80 OT,2.4
Purdue,L, 91_45 ,-20.3
Bowling Green,L, 86_77 ,-2.1
Morgan St.,L, 58_56 ,1.3
Savannah St.,W, 80_76 ,-0.3
North Carolina Central,L, 72_57 ,-7.6
Delaware St.,W, 75_70 ,6.5
Hampton,W, 79_62 ,10.3
Coppin St.,W, 74_64 ,-6.9
Bethune Cookman,W, 73_66 ,2.3
North Carolina A&T,W, 83_69 ,9.2
South Carolina St.,W, 65_62 ,-2.7
Savannah St.,W, 92_87 ,4
Maryland Eastern Shore,W, 75_69 ,-2.2
South Carolina St.,W, 81_70 ,6.4
Florida A&M,W, 77_65 2OT,2.9
Bethune Cookman,L, 75_65 ,-1.5
Howard,W, 73_65 ,2.5
Hampton,L, 63_59 ,4.4
South Carolina St.,W, 93_88 OT,8.2
Howard,W, 68_53 ,3.6
North Carolina Central,L, 67_59 ,-3.3
Liberty,L, 73_64 ,-7.3
