Opponent,Results,Score,PlusMinus
UC Riverside,W, 71_55 ,6.5
San Jose St.,W, 79_66 ,1.7
Lewis & Clark,W, 98_52 ,-
UCLA,L, 99_77 ,-8.1
Dayton,L, 84_74 ,-9
Cal St. Northridge,W, 96_78 ,10
Colorado,L, 76_63 ,-1.4
UT Rio Grande Valley,W, 90_89 2OT,-1.8
South Dakota,W, 85_82 ,4.8
Oregon St.,W, 53_45 ,3.6
Portland St.,L, 77_75 ,-5.9
Cal St. Fullerton,L, 77_72 OT,-1.7
Pacific,W, 80_76 ,5
Pepperdine,W, 73_60 ,6.7
Santa Clara,L, 70_42 ,-4.7
Saint Mary's,L, 74_33 ,-22.7
Loyola Marymount,L, 79_78 ,-1
San Francisco,L, 75_50 ,-9.2
Gonzaga,L, 73_52 ,-10.6
Gonzaga,L, 83_64 ,-12.8
Pepperdine,L, 78_60 ,-6.3
San Diego,L, 68_52 ,-4.4
Santa Clara,L, 60_45 ,-8.2
BYU,L, 73_62 ,1.9
Saint Mary's,L, 51_41 ,-1.5
Loyola Marymount,L, 66_60 ,-3.5
Pacific,L, 76_65 ,-6.7
San Francisco,L, 65_51 ,-6.5
Walla Walla University,W, 96_58 ,-
BYU,L, 97_78 ,-16
San Diego,L, 85_82 ,-6.4
San Diego,W, 60_55 ,1
Saint Mary's,L, 81_58 ,-6.8
