Opponent,Results,Score,PlusMinus
Northwest College,W, 85_46 ,-
College of Charleston,L, 60_47 ,-5.6
Mississippi St.,L, 80_68 ,-7.7
Western Michigan,W, 91_70 ,7.3
Presbyterian,W, 82_56 ,15.8
Oregon,L, 68_63 ,4.6
SMU,W, 71_62 ,9.7
Evansville,L, 72_67 ,-1.6
Loyola Marymount,W, 80_79 ,2
Idaho St.,W, 82_59 ,7.9
Cal St. Northridge,W, 79_62 ,18.5
Utah St.,W, 83_80 ,2.5
Colorado St.,W, 74_73 ,-2.7
UNLV,W, 77_59 ,18.6
San Diego St.,W, 78_66 ,2.7
Fresno St.,L, 89_80 ,-16.3
New Mexico,L, 81_70 ,-9.8
San Jose St.,W, 75_65 ,9.2
Nevada,L, 76_57 ,-4.8
Wyoming,W, 80_65 ,11.1
Colorado St.,W, 79_76 ,7.7
Utah St.,W, 72_70 ,3
Air Force,W, 76_66 ,5.9
New Mexico,L, 78_73 ,-7.6
Wyoming,W, 91_87 ,3.7
Nevada,L, 85_77 ,-0.1
San Jose St.,W, 85_78 ,6.5
Fresno St.,L, 74_67 ,-6.1
Air Force,W, 98_70 ,15.4
San Diego St.,L, 87_68 ,-
Utah,W, 73_68 ,-2.9
Illinois,L, 71_56 ,-2.4
