Opponent,Results,Score,PlusMinus
USC,L, 75_61 ,-2.3
Wyoming,L, 73_72 ,-0.1
North Carolina St.,L, 85_72 ,-2.9
Washington St.,L, 87_63 ,-15.1
Oral Roberts,W, 68_47 ,10.3
Mississippi,L, 86_81 ,-9.6
South Dakota,L, 72_67 ,-6.4
Milwaukee,W, 75_69 ,1.2
San Jose St.,W, 81_62 ,10.8
Wyoming,L, 85_83 ,0.2
Oregon,L, 81_67 ,-3.8
UC Riverside,W, 71_63 ,1.6
Pepperdine,W, 71_70 ,2.7
Idaho St.,W, 74_62 ,8.2
Weber St.,L, 84_81 OT,0.6
Idaho,W, 70_57 ,8.6
Eastern Washington,W, 65_59 ,-2
Northern Colorado,W, 89_68 ,15.8
North Dakota,W, 76_70 ,3.6
Portland St.,L, 88_79 ,-6.5
Sacramento St.,L, 92_83 ,-7.8
Eastern Washington,L, 72_60 ,-4.8
Idaho,L, 85_77 OT,3.1
Montana St.,W, 90_84 ,1.1
Southern Utah,W, 70_55 ,5.7
Northern Arizona,W, 76_59 ,4.8
Sacramento St.,L, 67_65 ,1.6
Portland St.,W, 85_82 ,5.9
Montana St.,L, 78_69 ,-2.6
Weber St.,W, 78_74 ,0
Idaho St.,W, 95_76 ,8.4
Idaho,L, 81_77 ,-4.6
