Opponent,Results,Score,PlusMinus
UTSA,W, 69_66 ,7.4
Prairie View A&M,L, 84_78 ,0.4
Lamar,W, 83_64 ,6.9
Cal St. Bakersfield,L, 71_63 ,-9.9
Oregon St.,W, 63_58 ,2.2
Menlo,W, 80_67 ,-
Drake,W, 78_76 OT,9.1
Marquette,L, 84_81 ,-10.8
Cal Poly,W, 73_59 ,7.2
Holy Names,W, 88_54 ,-
Pacific,W, 70_68 OT,3.2
Oregon,L, 75_63 ,-6.8
New Mexico,L, 78_73 ,-5.6
Nevada,W, 77_76 ,-0.8
Wyoming,W, 85_70 ,4.2
San Jose St.,L, 69_62 ,3.6
Air Force,L, 81_72 ,-7.1
Boise St.,W, 89_80 ,16.3
Colorado St.,W, 78_57 ,9
Nevada,W, 81_76 ,7.1
Utah St.,L, 78_65 ,-4.8
Air Force,W, 73_64 ,-0.2
San Diego St.,L, 70_67 ,-1.9
Wyoming,L, 102_100 4OT,0.9
Colorado St.,L, 78_62 ,-4.3
San Jose St.,W, 77_59 ,1.7
New Mexico,W, 71_61 ,2
San Diego St.,W, 63_55 ,3.9
Boise St.,W, 74_67 ,6.1
UNLV,W, 72_59 ,10.5
New Mexico,W, 65_60 ,-2.3
Nevada,L, 83_72 ,0.7
TCU,L, 66_59 ,-5.7
