Opponent,Results,Score,PlusMinus
Thomas University,W, 111_69 ,-
Auburn,L, 83_65 ,-4.7
Purdue,L, 64_56 ,3.4
NJIT,W, 74_53 ,4.9
Eastern Kentucky,W, 82_65 ,6.4
Wright St.,W, 81_74 ,7
Mississippi St.,L, 82_60 ,-6.7
Georgia Southwestern,W, 83_52 ,-
Alabama A&M,W, 94_79 ,12.4
Old Dominion,L, 58_46 ,-9.3
Middle Tennessee,W, 64_56 ,6.3
Massachusetts,L, 74_65 ,-6.3
Georgia Southern,L, 88_65 ,-10
South Alabama,W, 78_77 ,-2
Troy,L, 80_77 ,-2.9
Louisiana Monroe,W, 73_65 OT,2.3
Louisiana Lafayette,W, 101_86 ,10.5
Coastal Carolina,W, 76_56 ,11.2
Appalachian St.,W, 83_72 ,6.6
Troy,W, 78_72 ,5.4
South Alabama,W, 83_80 ,6.1
Louisiana Lafayette,W, 85_82 ,11
Louisiana Monroe,W, 69_55 ,12.5
Appalachian St.,L, 77_72 ,2.7
Coastal Carolina,L, 65_64 ,2
UT Arlington,L, 68_67 ,2.7
Texas St.,W, 67_51 ,3.4
Little Rock,W, 71_54 ,2.2
Arkansas St.,L, 78_67 ,-5.5
Georgia Southern,W, 72_67 ,-0
Louisiana Lafayette,W, 86_76 ,6.2
Troy,L, 74_63 ,2.3
Texas A&M Corpus Chris,L, 80_64 ,-12.1
