Opponent,Results,Score,PlusMinus
Louisiana Tech,W, 85_76 ,6.8
Holy Cross,W, 81_49 ,10.8
Monmouth,W, 70_69 OT,8
South Carolina St.,W, 92_50 ,17.6
Michigan,W, 61_46 ,6.4
Syracuse,W, 64_50 ,6.6
Vermont,W, 68_50 ,11.4
FIU,W, 70_54 ,11
Seton Hall,L, 67_64 ,2.3
South Florida,W, 77_66 ,1.2
Clemson,L, 62_60 ,-0.4
Lander,W, 90_62 ,-
Memphis,L, 70_54 ,-4.2
Georgia,W, 67_61 ,2.7
Texas A&M,W, 79_68 ,1.2
Tennessee,W, 70_60 ,6.8
Mississippi,W, 67_56 ,10.5
Florida,W, 57_53 ,-0.4
Kentucky,L, 85_69 ,-10.4
Auburn,W, 98_69 ,12.6
Missouri,W, 63_53 ,3.5
LSU,W, 88_63 ,15.9
Georgia,W, 77_75 ,1.4
Alabama,L, 90_86 4OT,-6.6
Mississippi St.,W, 77_73 ,1.8
Arkansas,L, 83_76 ,-2.5
Vanderbilt,L, 71_62 ,0.7
Florida,L, 81_66 ,-6.3
Tennessee,W, 82_55 ,10.9
Mississippi St.,W, 63_57 ,2.6
Mississippi,L, 75_70 ,-7
Alabama,L, 64_53 ,-1.8
Marquette,W, 93_73 ,-0.3
Duke,W, 88_81 ,-0.9
Baylor,W, 70_50 ,10.6
Florida,W, 77_70 ,-0.4
Gonzaga,L, 77_73 ,-4.7
