Opponent,Results,Score,PlusMinus
Averett,W, 74_41 ,-
Virginia Tech,L, 99_73 ,-21.6
UNC Greensboro,W, 63_57 ,6.3
Navy,W, 69_62 ,-0.4
North Dakota St.,L, 70_44 ,-11
Clemson,L, 83_74 ,-8.6
Morgan St.,W, 62_61 ,-10.6
Drexel,L, 78_72 ,-2.8
Vanderbilt,L, 90_63 ,-8.9
Ferrum,W, 77_53 ,-
UNC Wesleyan,W, 79_61 ,-
Western Carolina,L, 70_65 ,-4.9
Gardner Webb,W, 71_64 ,3.9
Longwood,L, 60_55 ,-3.5
Winthrop,L, 80_74 ,-4.1
UNC Asheville,L, 88_58 ,-20.4
Liberty,L, 62_58 ,2.4
Presbyterian,W, 77_44 ,12.9
Campbell,W, 83_78 ,-1.6
Radford,W, 61_58 ,2
Charleston Southern,W, 72_69 OT,-1
Winthrop,W, 83_80 OT,-2.9
Longwood,W, 92_68 ,14.6
UNC Asheville,L, 74_71 ,0.4
Presbyterian,W, 68_58 ,7
Radford,L, 69_68 OT,4.4
Liberty,L, 55_52 ,-2.2
Charleston Southern,L, 76_75 ,-3
Campbell,W, 59_49 ,1
Gardner Webb,L, 88_86 OT,-0
Gardner Webb,L, 91_55 ,-13.1
