Opponent,Results,Score,PlusMinus
Virginia Tech,L, 80_67 ,-9.9
Longwood,W, 80_58 ,5.2
Boston University,L, 102_78 ,-6.9
Northeastern,L, 80_72 ,-3
LIU Brooklyn,L, 71_66 ,-8.2
Maine-Presgue Isle,W, 96_45 ,-
Central Connecticut,L, 82_61 ,-10
Duke,L, 94_55 ,-11.9
Holy Cross,W, 55_53 ,8.7
Dartmouth,W, 73_68 ,-2.6
Quinnipiac,L, 85_75 ,1
Providence,L, 79_59 ,-15.6
Brown,L, 82_77 ,3.8
Buffalo,L, 79_60 ,-6.7
Columbia,L, 98_73 ,-10.5
Vermont,L, 90_77 ,-4.5
UMBC,L, 75_64 ,-8.4
UMass Lowell,W, 73_71 ,-1.4
Stony Brook,L, 74_54 ,-1.5
Hartford,L, 54_44 ,-4.6
New Hampshire,L, 74_63 ,-5.5
Albany,L, 81_63 ,-10
Binghamton,L, 65_54 ,-4.5
Vermont,L, 74_53 ,-8.1
UMBC,L, 83_71 ,-3.6
Hartford,W, 52_41 ,3
UMass Lowell,L, 100_68 ,-14.5
Stony Brook,L, 67_66 ,1.4
New Hampshire,L, 64_51 ,-10.9
Albany,L, 74_56 ,-17.7
Binghamton,W, 72_71 ,-0.7
Vermont,L, 86_41 ,-19.8
