Opponent,Results,Score,PlusMinus
Duquesne,L, 65_60 ,-2
Millersville,W, 79_66 ,-
LIU Brooklyn,L, 65_61 ,-1.2
Notre Dame,L, 83_48 ,-11.8
Fairfield,W, 81_66 ,0.2
Creighton,L, 82_52 ,-6.8
Stony Brook,W, 71_70 ,0.4
Mount St. Mary's,W, 64_57 ,1.4
Towson,L, 70_53 ,-15.1
Binghamton,W, 90_85 OT,-4.6
UMass Lowell,W, 69_60 ,5.2
American,W, 68_66 ,4.6
Lafayette,L, 78_69 ,-3.8
Lehigh,W, 84_83 ,-9.5
Army,L, 66_57 ,-8.4
Navy,L, 75_62 ,-7.5
Boston University,W, 77_69 ,11.8
Bucknell,L, 76_63 ,-13
Colgate,L, 52_49 ,-0.8
Holy Cross,W, 65_62 ,4.2
Lafayette,W, 70_62 ,11.4
Lehigh,W, 62_60 ,-1.9
Army,W, 78_63 ,8.2
Navy,L, 62_59 ,-6.7
Boston University,L, 78_63 ,-6.9
Bucknell,W, 78_77 ,5.7
Colgate,L, 66_56 OT,-2.3
Holy Cross,L, 63_62 ,-4.9
American,L, 64_62 ,3.6
Lafayette,W, 67_64 ,-3.5
Boston University,L, 64_60 ,-8.8
George Mason,W, 73_58 ,9.5
Coastal Carolina,L, 72_63 ,4.5
