Opponent,Results,Score,PlusMinus
Old Dominion,L, 62_55 ,-2.8
Rice,L, 94_70 ,-6.4
Montana St.,L, 80_73 ,-3.4
Texas Southern,L, 67_56 ,-7.5
Louisiana Lafayette,L, 82_70 ,-9.2
George Mason,L, 80_77 OT,1.5
Charlotte,L, 65_56 ,-1.2
Longwood,W, 71_59 ,7.5
Western Michigan,L, 74_67 ,1
Appalachian St.,L, 73_61 OT,0.7
Richmond,L, 75_55 ,-8
UMBC,L, 62_61 ,-2.2
Eastern Mennonite,W, 82_65 ,-
Drexel,W, 78_67 ,5.5
Towson,W, 64_44 ,13.4
Hofstra,W, 62_54 ,5.7
Northeastern,L, 64_54 ,-6.3
College of Charleston,L, 53_51 ,3.7
Elon,W, 60_59 ,-1.8
William & Mary,L, 73_72 ,0
College of Charleston,L, 73_60 ,-4.7
UNC Wilmington,L, 87_76 ,-6.8
Delaware,L, 66_61 ,-5.7
Elon,L, 67_61 ,-1.7
Northeastern,W, 73_69 ,5.1
UNC Wilmington,L, 88_73 ,-15
Delaware,L, 58_57 ,-4.2
William & Mary,W, 95_92 OT,6.9
Towson,L, 75_65 ,-5.9
Drexel,W, 70_64 ,-1
Hofstra,L, 71_66 ,-1.2
Drexel,W, 80_70 ,2
College of Charleston,L, 67_62 ,-2.7
