Opponent,Results,Score,PlusMinus
East Tennessee St.,L, 96_59 ,-9
NYIT,W, 101_75 ,-
Fairleigh Dickinson,W, 68_55 ,8.6
Saint Peter's,W, 63_41 ,12.3
Lipscomb,W, 85_69 ,4.1
Rider,W, 73_62 ,9.9
UT Arlington,L, 67_63 ,-1.3
Sacred Heart,L, 71_70 ,2.8
Harvard,L, 64_52 ,-2.9
St. John's,L, 90_62 ,-9.9
Manhattan,L, 60_53 ,1.1
Rutgers,L, 68_53 ,-7
Central Connecticut,W, 83_60 ,14.4
Duquesne,L, 75_72 ,-5.1
Richmond,L, 80_72 ,-7.3
Saint Joseph's,L, 70_55 ,-10
Davidson,W, 60_54 ,2.2
St. Bonaventure,L, 73_53 ,-4.4
VCU,W, 69_67 OT,6.1
Massachusetts,W, 71_68 ,3.2
Davidson,L, 84_66 ,-13.5
Dayton,L, 75_66 ,-1.2
Saint Joseph's,W, 86_83 2OT,-5.3
La Salle,L, 67_52 ,-7.7
George Mason,L, 73_67 ,-7.4
Rhode Island,W, 53_43 ,0.4
Saint Louis,W, 54_40 ,7.9
Duquesne,W, 70_52 ,6.7
Richmond,L, 70_48 ,-10.5
George Washington,L, 67_66 ,7
La Salle,L, 66_54 ,-5.3
George Mason,L, 82_71 OT,-3.3
