Opponent,Results,Score,PlusMinus
UAB,L, 86_66 ,-22.1
Ecclesia,W, 83_47 ,-
George Washington,L, 61_41 ,-12.6
Blue Mountain College,L, 77_74 3OT,-
Siena,L, 66_43 ,-16.6
Hawaii,L, 64_44 ,-5.2
Tennessee Martin,L, 73_68 ,-3.1
Central Michigan,L, 82_59 ,-3.3
Little Rock,L, 67_52 ,-2.5
Seattle,L, 63_58 ,-2
Oklahoma St.,L, 102_66 ,-17
New Mexico,L, 83_43 ,-19
Denver,L, 74_52 ,-11
Grand Canyon,L, 89_49 ,-14.5
Mississippi Valley St.,W, 105_91 ,-1.8
Alabama St.,W, 71_63 ,2.6
Alabama A&M,W, 81_65 ,4.8
Southern,L, 76_75 ,-2
Alcorn St.,L, 82_64 ,-6.7
Texas Southern,L, 70_63 ,0.6
Prairie View A&M,W, 71_68 2OT,-1.5
Grambling St.,L, 61_53 ,-2.8
Jackson St.,L, 74_59 ,-10.2
Alabama St.,L, 77_65 ,-3
Alabama A&M,W, 65_49 ,9.7
Southern,W, 68_61 ,3.5
Alcorn St.,L, 70_58 ,0.2
Texas Southern,L, 78_40 ,-13
Prairie View A&M,L, 73_55 ,-3.9
Grambling St.,L, 78_58 ,-9.6
Jackson St.,L, 62_51 ,-11.9
Mississippi Valley St.,L, 88_77 ,-9.1
