Opponent,Results,Score,PlusMinus
Vanderbilt,L, 80_66 ,-8.7
Western Kentucky,W, 90_69 ,2.5
Florida,L, 78_61 ,-15.2
Rhode Island,L, 82_73 ,-8.3
Lipscomb,W, 64_62 ,-6
Pepperdine,W, 85_77 ,13.2
Lipscomb,W, 78_76 OT,-3.5
Middle Tennessee,L, 79_66 ,-4
Milwaukee,W, 62_56 ,3
Cleveland St.,W, 88_61 ,5.8
Austin Peay,W, 82_77 ,5.2
Tennessee Martin,W, 83_67 ,12.1
Southeast Missouri St.,W, 87_75 ,0.9
Morehead St.,W, 84_78 ,1.8
Eastern Kentucky,W, 72_59 ,6.3
Jacksonville St.,W, 77_60 ,8
Tennessee Tech,W, 82_70 ,3.3
Eastern Illinois,W, 77_64 ,4.4
Tennessee St.,W, 93_76 ,6.4
SIU Edwardsville,W, 92_69 ,9.9
Murray St.,W, 81_69 ,7
Jacksonville St.,W, 66_53 ,3.9
Tennessee Tech,L, 83_70 ,-3
Eastern Kentucky,W, 76_72 ,1.5
Morehead St.,W, 89_73 ,6.8
Trevecca Nazarene,W, 96_45 ,-
Tennessee St.,W, 68_63 ,-0.3
Jacksonville St.,L, 65_59 ,-2.8
Georgia,W, 78_69 ,6.4
Georgia Tech,L, 71_57 ,-7.7
