Opponent,Results,Score,PlusMinus
Vanguard,W, 99_51 ,-
Nevada,L, 79_64 ,-8.3
Connecticut,L, 65_62 ,-0.2
Portland St.,W, 78_62 ,2
Boise St.,L, 80_79 ,-2
Southern Utah,W, 75_68 ,7.8
Cal St. Northridge,W, 69_68 ,-0.2
Incarnate Word,W, 91_90 OT,-1.3
Colorado St.,W, 69_66 ,-0.9
UT Arlington,L, 80_77 ,-
Morgan St.,W, 70_49 ,9
Saint Mary's,L, 72_60 ,-5.7
BYU,L, 81_76 ,7.2
Pepperdine,L, 71_70 ,1.4
Santa Clara,W, 66_56 ,0.3
Gonzaga,L, 93_55 ,-10.1
Portland,W, 79_78 ,1
San Diego,L, 69_62 ,-8.1
Santa Clara,L, 64_63 ,-2.5
Pacific,W, 79_73 ,2.3
BYU,L, 85_77 ,-5.7
San Diego,W, 72_53 ,13.6
San Francisco,L, 74_64 ,-6.4
Gonzaga,L, 90_60 ,-12.9
Portland,W, 66_60 ,3.5
Saint Mary's,L, 81_48 ,-15.1
Pepperdine,W, 82_61 ,5.3
San Francisco,W, 53_51 ,-2.9
Pacific,W, 67_66 ,-0.8
BYU,L, 89_81 ,-4.5
