Opponent,Results,Score,PlusMinus
Furman,W, 73_71 ,-1
UNC Greensboro,L, 61_42 ,-14.1
William & Mary,L, 89_59 ,-13.5
VMI,W, 77_67 ,3.3
Boise St.,L, 82_56 ,-15.8
The Citadel,L, 97_83 ,-7.1
Johnson & Wales (NC),W, 107_63 ,-
Tennessee,L, 90_50 ,-10.4
USC Upstate,L, 76_48 ,-14.3
College of Coastal Georgia,W, 90_48 ,-
East Carolina,L, 76_56 ,-10
Liberty,L, 77_61 ,-8.1
Campbell,L, 69_58 ,-7.2
Longwood,L, 79_76 ,-1.4
Radford,L, 76_63 ,-8
Winthrop,L, 75_52 ,-6.5
High Point,L, 77_44 ,-12.9
Charleston Southern,L, 73_52 ,-16.4
Gardner Webb,L, 78_61 ,-15.2
UNC Asheville,L, 73_47 ,-12.9
Longwood,W, 71_62 ,4.1
Liberty,L, 71_51 ,-6.5
Charleston Southern,L, 71_65 OT,-6.3
High Point,L, 68_58 ,-7
Campbell,L, 70_57 ,-7.9
UNC Asheville,L, 89_48 ,-19
Gardner Webb,L, 84_56 ,-6.8
Radford,L, 59_57 ,-7
Winthrop,L, 93_56 ,-18
Campbell,L, 81_62 ,-18.9
