Opponent,Results,Score,PlusMinus
Lehigh,W, 84_81 ,3.2
Buffalo,W, 86_53 ,14.6
Missouri,W, 83_82 OT,-1.8
Clemson,W, 83_77 ,6.8
Northern Iowa,W, 67_59 ,3.8
Northern Iowa,W, 64_42 ,16
North Dakota St.,W, 85_55 ,18.1
Baylor,L, 76_61 ,0
Colorado,L, 68_66 ,0.6
Utah,W, 77_69 ,6.4
Wake Forest,W, 69_65 ,1.7
Eastern Washington,W, 85_56 ,6.9
Providence,W, 82_56 ,12.3
Georgetown,W, 81_76 ,1.1
St. John's,W, 97_82 ,12.1
Villanova,L, 79_54 ,-3.6
Butler,L, 83_78 ,0.1
Creighton,L, 72_67 ,-3.5
Georgetown,W, 86_75 ,2.8
Cincinnati,L, 86_78 ,1
St. John's,W, 82_77 ,6.3
Seton Hall,W, 72_70 ,1.5
Creighton,W, 82_80 ,-2.1
DePaul,W, 72_61 ,6.3
Villanova,L, 73_57 ,-7.2
Providence,L, 75_63 ,-0.4
Marquette,L, 83_61 ,-15.1
Seton Hall,L, 71_64 ,-0.8
Butler,L, 88_79 ,-1.1
Marquette,L, 95_84 ,-9.3
DePaul,W, 79_65 ,0
DePaul,W, 75_64 ,3.5
Butler,W, 62_57 ,-0.2
Creighton,L, 75_72 ,2.1
Maryland,W, 76_65 ,3.1
Florida St.,W, 91_66 ,10.1
Arizona,W, 73_71 ,-1.9
Gonzaga,L, 83_59 ,-9.4
