Opponent,Results,Score,PlusMinus
Bowling Green,W, 78_70 ,5.2
Western Michigan,W, 77_60 ,6
Goshen,W, 102_59 ,-
Chicago St.,W, 107_79 ,11.4
Nevada,L, 82_78 ,5
Alaska-Anchorage,W, 71_65 ,-
UC Davis,W, 79_66 ,1.9
Oral Roberts,W, 92_64 ,12.8
Southern Utah,W, 78_68 ,10.3
Robert Morris,W, 74_53 ,6.1
Northeastern,L, 61_59 ,-4.8
Michigan St.,L, 77_65 ,-4.5
Georgia,W, 86_79 ,-1.7
Wright St.,W, 81_62 ,10.3
Northern Kentucky,W, 76_65 ,3
Valparaiso,W, 78_66 ,6.4
Illinois Chicago,W, 58_57 ,-0.4
Detroit,L, 93_88 ,3.7
Cleveland St.,L, 76_65 ,-4.3
Northern Kentucky,W, 79_70 ,2
Wright St.,L, 88_67 ,-10
Green Bay,L, 80_72 ,-8.2
Milwaukee,W, 79_70 OT,1.7
Youngstown St.,W, 90_76 ,9.8
Cleveland St.,W, 53_51 ,2.8
Detroit,W, 89_80 ,11.8
Valparaiso,W, 82_71 ,5.7
Illinois Chicago,W, 87_75 ,7
Youngstown St.,W, 101_72 ,7.1
Green Bay,W, 85_72 ,-1.6
Milwaukee,W, 86_75 ,4.6
Youngstown St.,L, 81_80 ,-1.2
Clemson,W, 74_69 ,-5.8
Richmond,L, 87_83 ,-1.4
