Opponent,Results,Score,PlusMinus
Utah Valley,W, 92_69 ,12.2
San Diego St.,W, 69_48 ,11
Bryant,W, 109_70 ,12.2
Quinnipiac,W, 82_62 ,8.7
Florida,W, 77_72 ,-1.6
Iowa St.,W, 73_71 ,6.9
Mississippi Valley St.,W, 97_63 ,15
Arizona,W, 69_62 ,11
Washington,W, 98_71 ,20
Akron,W, 61_43 ,5.2
Tennessee,W, 86_76 ,12.3
South Dakota,W, 102_65 ,16
Pepperdine,W, 92_62 ,7.2
Pacific,W, 81_61 ,1.8
San Francisco,W, 95_80 ,10.3
Loyola Marymount,W, 93_55 ,10.1
Saint Mary's,W, 79_56 ,5.7
Santa Clara,W, 88_57 ,12.7
Portland,W, 73_52 ,10.6
Portland,W, 83_64 ,12.8
San Diego,W, 79_43 ,14.5
Pepperdine,W, 96_49 ,17.9
BYU,W, 85_75 ,11.1
Santa Clara,W, 90_55 ,9.2
Loyola Marymount,W, 90_60 ,12.9
Saint Mary's,W, 74_64 ,8.5
San Francisco,W, 96_61 ,6.8
Pacific,W, 82_61 ,10.9
San Diego,W, 96_38 ,20.2
BYU,L, 79_71 ,5.9
Pacific,W, 82_50 ,6.8
Santa Clara,W, 77_68 ,6.3
Saint Mary's,W, 74_56 ,10.4
South Dakota St.,W, 66_46 ,4.2
Northwestern,W, 79_73 ,11.5
West Virginia,W, 61_58 ,2.4
Xavier,W, 83_59 ,9.4
South Carolina,W, 77_73 ,4.7
North Carolina,L, 71_65 ,0.7
