Opponent,Results,Score,PlusMinus
Texas Southern,W, 89_82 ,9.2
Minnesota,L, 84_67 ,-4.3
Florida Gulf Coast,L, 85_72 ,2.2
Arkansas,L, 71_67 ,5.3
St. Francis (IL),W, 88_67 ,-
Mount St. Mary's,W, 80_71 ,4.7
Fordham,W, 67_63 ,1.3
Texas,W, 72_61 ,2.9
North Texas,W, 77_61 ,11.8
Texas-Dallas,W, 99_49 ,-
Saint Mary's,W, 65_51 ,9.8
Bradley,W, 56_51 ,5.1
Loyola Marymount,W, 80_77 ,-
Coastal Carolina,W, 90_69 ,5.6
Appalachian St.,W, 84_69 ,4.3
Texas St.,L, 81_73 ,-5
Troy,L, 93_71 ,-8.9
South Alabama,W, 89_83 ,2.6
Louisiana Monroe,W, 71_55 ,2.6
Louisiana Lafayette,W, 108_71 ,9.9
Appalachian St.,W, 83_67 ,-3
Coastal Carolina,L, 72_70 ,-3.3
Texas St.,W, 76_61 ,9.8
Arkansas St.,W, 81_75 ,4.5
Little Rock,W, 71_55 ,1.5
Georgia St.,W, 68_67 ,-2.7
Georgia Southern,W, 81_71 ,0.5
South Alabama,W, 86_75 ,8.4
Troy,W, 82_67 ,7.9
Louisiana Monroe,W, 72_57 ,4.6
Louisiana Lafayette,L, 83_81 ,0.2
Coastal Carolina,W, 74_51 ,5
Texas St.,L, 83_62 ,-3.3
BYU,W, 105_89 ,7.4
Akron,W, 85_69 ,11.8
Cal St. Bakersfield,L, 80_76 ,-8.5
