Opponent,Results,Score,PlusMinus
Tennessee Tech,W, 70_55 ,6.9
Southern,W, 77_62 ,8.4
Ohio,L, 67_61 ,0.2
Sam Houston St.,W, 81_73 ,10.8
Tulane,W, 82_68 ,5.5
Penn St.,L, 67_60 ,-1.1
Tennessee,L, 81_58 ,-13.6
VCU,W, 76_73 OT,2.6
Alcorn St.,W, 74_50 ,14.2
Georgia,L, 60_43 ,-7.4
Wofford,W, 76_72 ,2.2
North Carolina A&T,W, 59_52 ,-1.9
North Carolina,W, 75_63 ,0.8
Duke,L, 110_57 ,-20.6
Louisville,L, 65_50 ,-8.9
Clemson,W, 75_63 ,4.3
North Carolina St.,W, 86_76 ,3.2
Virginia Tech,L, 62_61 ,0.6
Virginia,L, 62_49 ,-8.6
Florida St.,W, 78_56 ,17.7
Notre Dame,W, 62_60 ,0.4
Clemson,L, 74_62 ,-7
Wake Forest,L, 81_69 ,-6.2
Tusculum,W, 96_58 ,-
Boston College,W, 65_54 ,-3
Miami FL,L, 70_61 ,-3.6
Syracuse,W, 71_65 ,2.4
North Carolina St.,L, 71_69 ,-5.2
Notre Dame,L, 64_60 ,-4.5
Pittsburgh,W, 61_52 ,1.5
Syracuse,L, 90_61 ,-9.8
Pittsburgh,L, 61_59 ,-3.4
Indiana,W, 75_63 ,5.5
Belmont,W, 71_57 ,7.7
Mississippi,W, 74_66 ,8.3
Cal St. Bakersfield,W, 76_61 ,9.4
TCU,L, 88_56 ,-12
