Opponent,Results,Score,PlusMinus
Brown,W, 84_55 ,12.5
Albany,W, 74_51 ,4.6
Rhode Island,L, 76_71 ,4.4
Penn St.,W, 71_50 ,13.7
Samford,W, 70_55 ,2.5
Lipscomb,W, 91_68 ,12.7
Iowa St.,W, 55_54 OT,-1.1
Bowling Green,W, 85_56 ,11.1
Butler,L, 75_65 ,-3.7
Texas Southern,W, 96_58 ,11.1
Fairleigh Dickinson,W, 119_68 ,25.4
Marshall,W, 93_91 OT,-6.5
Temple,W, 56_50 ,2.6
Tulane,W, 92_56 ,14.8
Houston,W, 67_58 ,7.1
SMU,W, 66_64 ,6.9
East Carolina,W, 55_46 ,6
Temple,W, 81_74 ,2.6
Tulane,W, 78_61 ,11.9
Xavier,W, 86_78 ,-1
South Florida,W, 94_53 ,16.4
Tulsa,W, 57_55 ,-3.9
Connecticut,W, 82_68 ,9.3
UCF,W, 60_50 ,9
SMU,L, 60_51 ,0.3
South Florida,W, 68_54 ,9.8
Tulsa,W, 80_60 ,8
Memphis,W, 87_74 ,13.9
UCF,L, 53_49 ,-2.7
Houston,W, 65_47 ,11.1
Connecticut,W, 67_47 ,10.9
Tulsa,W, 80_61 ,12.3
Connecticut,W, 81_71 ,2.8
SMU,L, 71_56 ,-9.5
Kansas St.,W, 75_61 ,9
UCLA,L, 79_67 ,-2.2
