Opponent,Results,Score,PlusMinus
Fort Wayne,W, 92_83 ,4.8
Southern Illinois,W, 90_65 ,20.8
UT Arlington,W, 71_67 ,-5.3
Minnesota,L, 85_71 ,-9.4
Mount St. Mary's,W, 89_76 ,8.1
Stephen F. Austin,W, 78_62 ,9.9
Austin Peay,W, 99_62 ,12.7
Houston,W, 84_72 ,4.2
North Florida,W, 91_76 ,3.3
Texas,W, 77_74 ,-0.1
North Dakota St.,W, 71_55 ,6.7
Sam Houston St.,W, 90_56 ,12.4
Florida,L, 81_72 ,-6.1
Tennessee,W, 82_78 ,0
Kentucky,L, 97_71 ,-6
Mississippi St.,L, 84_78 ,-2.3
Missouri,W, 92_73 ,12.1
Texas A&M,W, 62_60 ,-3.8
LSU,W, 99_86 ,9.9
Vanderbilt,W, 71_70 ,-4.1
Oklahoma St.,L, 99_71 ,-17.3
Alabama,W, 87_68 ,8
Missouri,L, 83_78 ,-6.9
Vanderbilt,L, 72_59 ,-17
LSU,W, 78_70 ,-0.5
South Carolina,W, 83_76 ,2.5
Mississippi,W, 98_80 ,9.1
Texas A&M,W, 86_77 ,4
Auburn,W, 79_68 ,5.3
Florida,L, 78_65 ,-10.7
Georgia,W, 85_67 ,5.3
Mississippi,W, 73_72 ,-0.5
Vanderbilt,W, 76_62 ,7.1
Kentucky,L, 82_65 ,-8.9
Seton Hall,W, 77_71 ,0.5
North Carolina,L, 72_65 ,-4.7
