Opponent,Results,Score,PlusMinus
UMKC,W, 89_82 ,17.5
Wisconsin,W, 79_67 ,1.7
Washington St.,W, 103_77 ,17.8
North Carolina St.,W, 112_94 ,5.8
Mississippi,W, 86_77 ,-2.8
Loyola MD,W, 82_52 ,6.8
Buffalo,W, 93_72 ,6.6
Akron,W, 82_70 ,8.7
Nebraska,W, 77_62 ,7.2
Longwood,W, 113_58 ,24.8
Oral Roberts,W, 66_65 ,5
Arizona St.,W, 96_85 ,5.7
Seton Hall,W, 89_75 ,6.8
Villanova,L, 80_70 ,0.4
St. John's,W, 85_72 ,10.9
Providence,W, 78_64 ,6.3
Butler,W, 75_64 ,13.4
Truman State,W, 101_69 ,-
Xavier,W, 72_67 ,3.5
Marquette,L, 102_94 ,-7.9
Georgetown,L, 71_51 ,-8.9
DePaul,W, 83_66 ,11.8
Butler,W, 76_67 ,3.8
Xavier,L, 82_80 ,2.1
DePaul,W, 93_58 ,10.1
Seton Hall,L, 87_81 ,0.4
Georgetown,W, 87_70 ,8.5
Providence,L, 68_66 ,2.8
Villanova,L, 79_63 ,-4
St. John's,W, 82_68 ,9
Marquette,L, 91_83 ,-9.3
Providence,W, 70_58 ,2.3
Xavier,W, 75_72 ,-2.1
Villanova,L, 74_60 ,-9.3
Rhode Island,L, 84_72 ,-6.7
