Opponent,Results,Score,PlusMinus
Santa Clara,L, 67_64 ,3.1
Tennessee St.,L, 69_65 ,-1.1
UC Davis,L, 89_76 ,-12.2
Benedictine Mesa,W, 91_63 ,-
Washington,L, 92_58 ,-10.1
UNLV,L, 110_71 ,-22.1
Alabama St.,W, 71_57 ,8.4
Jacksonville St.,L, 76_63 ,-5.5
San Diego,L, 80_65 ,-7.8
Cal St. Bakersfield,L, 81_47 ,-17.5
Little Rock,L, 72_67 ,-2.7
UTEP,W, 76_74 ,0
Illinois Chicago,L, 75_65 ,-6.4
Southern Utah,L, 93_80 ,-6.9
North Dakota,L, 68_63 ,-4.3
Northern Colorado,L, 83_79 ,-9
Sacramento St.,L, 74_62 ,0.3
Portland St.,W, 83_76 ,2.7
Eastern Washington,L, 84_62 ,-6.1
Idaho,L, 65_49 ,-5.9
Northern Colorado,W, 63_50 ,4.3
North Dakota,W, 68_67 ,-2.7
Idaho St.,L, 91_90 OT,7.8
Weber St.,L, 86_80 ,-10.2
Montana St.,W, 69_63 ,7.4
Montana,L, 76_59 ,-4.8
Southern Utah,L, 84_68 ,-9.8
Sacramento St.,W, 73_69 ,-1.3
Portland St.,L, 84_72 ,-7.8
Idaho,L, 77_75 ,-9.9
Eastern Washington,W, 76_61 ,11.3
Portland St.,L, 80_67 ,-2.9
