Opponent,Results,Score,PlusMinus
Northwest Nazarene,W, 81_37 ,-
Concordia (OR),W, 96_53 ,-
Coppin St.,W, 94_51 ,23
UC Riverside,W, 85_67 ,11.5
Butler,L, 68_59 ,-7.5
Montana St.,W, 92_84 ,8
Utah Valley,W, 87_80 ,3.8
Xavier,L, 77_69 ,-6.4
Prairie View A&M,W, 92_60 ,18.9
San Francisco,L, 89_86 ,-3.4
Hawaii,W, 66_52 ,9
Stephen F. Austin,W, 74_66 ,7.7
Colorado,W, 76_60 ,6.8
Arizona,L, 66_56 ,-4.2
Arizona St.,W, 88_82 ,0.6
USC,W, 86_64 ,7.2
UCLA,L, 83_82 ,0.5
Washington St.,W, 88_47 ,14.2
Washington,W, 94_72 ,10.4
Oregon,L, 73_67 ,-1.8
Oregon St.,W, 86_78 ,12.6
California,L, 77_75 2OT,-4.2
Stanford,L, 81_75 ,-1.3
Washington St.,W, 74_70 ,1.4
Washington,W, 85_61 ,9.6
Oregon,L, 79_61 ,-13.8
Oregon St.,L, 68_67 ,3.2
Colorado,W, 86_81 ,5.7
California,W, 74_44 ,12.9
Stanford,W, 67_59 ,-2
California,L, 78_75 ,-3.5
Boise St.,L, 73_68 ,2.9
