Opponent,Results,Score,PlusMinus
Maine,L, 80_58 ,-5.2
Stephen F. Austin,L, 66_60 ,-1.9
Salem International,W, 87_74 ,-
St. Francis PA,L, 87_72 ,-10.2
Dartmouth,W, 86_80 ,1.8
James Madison,L, 71_59 ,-7.5
Creighton,L, 113_58 ,-24.8
George Mason,L, 97_60 ,-15.7
Averett,W, 86_67 ,-
Ball St.,L, 61_45 ,-6.7
Texas Tech,L, 91_60 ,-14.1
Campbell,W, 79_77 ,0.3
High Point,W, 60_55 ,3.5
Presbyterian,W, 79_76 ,1.4
Winthrop,L, 83_65 ,-10
UNC Asheville,L, 89_68 ,-9.2
Gardner Webb,L, 85_79 ,-8
Radford,L, 72_60 ,-3.6
Charleston Southern,L, 76_61 ,-9.2
Liberty,L, 93_62 ,-23.8
Presbyterian,L, 71_62 ,-4.1
High Point,L, 92_68 ,-14.6
Gardner Webb,L, 90_64 ,-14.4
Campbell,L, 83_79 ,-4.1
UNC Asheville,L, 91_69 ,-13.1
Winthrop,L, 83_63 ,-10.7
Radford,L, 79_72 ,-0.5
Liberty,L, 61_45 ,-7.1
Charleston Southern,L, 86_78 ,-10.7
Charleston Southern,L, 79_74 ,-4.2
