Opponent,Results,Score,PlusMinus
UMass Lowell,W, 90_76 ,11
Mississippi,L, 90_88 ,-0.1
Temple,W, 70_67 ,-1
Holy Cross,W, 68_60 ,4.7
Harvard,W, 70_66 ,-0.8
Wagner,W, 62_55 ,4.2
UCF,L, 65_62 ,-0.7
Pacific,W, 72_48 ,6.2
Providence,L, 75_69 ,-2.7
North Carolina A&T,W, 65_59 ,-6.3
Kennesaw St.,W, 95_77 ,5.8
Rider,W, 78_67 ,-1
Georgia St.,W, 74_65 ,6.3
St. Bonaventure,L, 89_77 ,-8.7
George Mason,L, 86_81 ,2.4
VCU,L, 81_64 ,-5.1
Dayton,W, 67_55 ,3.8
Rhode Island,L, 79_77 ,3.6
Saint Joseph's,W, 62_57 ,-3.4
Fordham,L, 71_68 ,-3.2
Saint Louis,L, 74_70 ,-8
George Mason,L, 76_74 ,-5.7
La Salle,L, 88_78 ,-0.6
Rhode Island,L, 70_62 ,-5.8
Saint Joseph's,W, 87_76 ,7.2
Duquesne,L, 96_66 ,-13.7
Davidson,L, 79_74 ,-6
George Washington,L, 83_67 ,0.2
La Salle,W, 84_71 ,3.5
Richmond,L, 75_64 ,-1.9
St. Bonaventure,L, 60_56 ,-2.5
Saint Joseph's,W, 70_63 ,5.5
St. Bonaventure,L, 73_60 ,-11.7
