Opponent,Results,Score,PlusMinus
Sacramento St.,W, 83_61 ,7.6
University of Mary,W, 70_38 ,-
Louisiana Tech,W, 65_54 ,4.3
Dayton,W, 80_78 ,7.6
UCLA,L, 82_71 ,-6
Virginia Tech,L, 66_53 ,-1
Clemson,L, 60_58 ,1.6
South Dakota,W, 73_61 ,12.4
Creighton,L, 77_62 ,-7.2
Kansas,L, 89_72 ,-12.3
Gardner Webb,L, 70_62 ,-0.6
Southern,W, 81_76 ,3.5
Indiana,W, 87_83 ,2.4
Maryland,W, 67_65 ,-0.8
Iowa,W, 93_90 2OT,1.5
Northwestern,L, 74_66 ,-1.1
Michigan,L, 91_85 ,-4.7
Ohio St.,L, 67_66 ,3
Rutgers,L, 65_64 ,-0.7
Northwestern,L, 73_61 ,-3.6
Purdue,W, 83_80 ,-1.4
Michigan St.,L, 72_61 ,-5.9
Iowa,L, 81_70 ,-1.2
Wisconsin,L, 70_69 OT,-3.4
Penn St.,W, 82_66 ,8.5
Ohio St.,W, 58_57 ,-4.9
Michigan St.,L, 88_72 ,-10.9
Illinois,L, 73_57 ,-5.2
Minnesota,L, 88_73 ,-9.8
Michigan,L, 93_57 ,-15.5
Penn St.,L, 76_67 OT,-4.8
