Opponent,Results,Score,PlusMinus
North Carolina Central,W, 81_69 ,4.9
Morehead St.,W, 85_77 ,1.7
Western Carolina,W, 98_63 ,10.4
Jackson St.,W, 71_61 ,1.2
Ohio St.,L, 111_70 ,-18
Ohio,W, 98_88 ,4.3
Eastern Kentucky,L, 89_80 ,-4.7
Chattanooga,L, 96_85 ,2
Toledo,W, 111_105 OT,0.2
Akron,L, 99_88 ,-7.5
West Virginia Wesleyan,W, 81_65 ,-
Cincinnati,L, 93_91 OT,6.5
Pittsburgh,L, 112_106 ,-15
FIU,W, 94_70 ,13.3
Florida Atlantic,W, 89_72 ,10.9
Old Dominion,W, 90_86 OT,-5.8
Charlotte,W, 110_93 ,3.4
Middle Tennessee,L, 69_57 ,-7.7
UAB,L, 94_78 ,-5.8
Western Kentucky,W, 94_80 ,2.7
UTSA,W, 92_71 ,15
UTEP,L, 91_68 ,-9
Southern Miss,L, 91_76 ,1.2
Louisiana Tech,L, 94_90 ,4.4
Western Kentucky,W, 84_79 ,13
UAB,W, 74_59 ,3.9
Middle Tennessee,L, 97_86 ,-17.2
Old Dominion,L, 86_65 ,-10
Charlotte,W, 93_89 ,1
Rice,L, 89_88 ,-0
North Texas,W, 106_104 ,-3.5
Florida Atlantic,W, 89_74 ,15.3
Old Dominion,W, 64_63 ,4.2
Louisiana Tech,W, 93_77 ,7.4
Middle Tennessee,L, 83_72 ,-7.4
