Opponent,Results,Score,PlusMinus
The Citadel,W, 81_68 ,3
Coastal Carolina,W, 71_64 ,5.5
Boise St.,W, 60_47 ,5.6
UCF,L, 60_40 ,-9.6
Wake Forest,L, 78_61 ,-8.3
Villanova,L, 63_47 ,-11.6
USC Upstate,W, 72_60 ,7.4
Navy,W, 70_64 ,0.8
Davidson,W, 76_61 ,-2
Anderson (SC),W, 59_45 ,-
East Carolina,W, 53_35 ,11.7
LSU,L, 75_65 ,-4.9
Western Carolina,W, 77_59 ,8.1
Elon,W, 66_54 ,12
Delaware,W, 65_56 ,-1.7
Towson,W, 62_57 ,0.1
Hofstra,W, 77_71 ,3.9
James Madison,W, 53_51 ,-3.7
William & Mary,W, 77_67 ,-2.4
UNC Wilmington,L, 65_59 ,-2.2
James Madison,W, 73_60 ,4.7
Towson,L, 83_77 OT,-0.6
Drexel,W, 90_76 ,7.6
UNC Wilmington,W, 67_66 ,-1.9
Elon,W, 71_58 ,0.7
Northeastern,L, 73_72 ,3.5
William & Mary,L, 89_79 ,-10.4
Hofstra,W, 76_72 ,3.7
Northeastern,W, 85_71 ,5.2
Delaware,W, 78_65 ,6.3
Drexel,W, 80_67 ,7.7
James Madison,W, 67_62 ,2.7
Towson,W, 67_59 ,-0.6
UNC Wilmington,L, 78_69 ,-4.8
Colorado St.,L, 81_74 ,-5.7
