Opponent,Results,Score,PlusMinus
Georgia Southern,W, 81_79 ,3
St. Francis NY,W, 86_61 ,10.7
Montana,W, 85_72 ,2.9
Creighton,L, 112_94 ,-5.8
Saint Joseph's,W, 73_63 ,3.5
Loyola Chicago,W, 79_77 ,-1.7
Illinois,L, 88_74 ,-3.6
Boston University,W, 77_73 ,6.5
Tennessee St.,W, 67_55 OT,-1.5
Appalachian St.,W, 97_64 ,16.7
Fairfield,W, 99_78 ,9.3
McNeese St.,W, 89_57 ,19.5
Rider,W, 99_71 ,11.3
Miami FL,L, 81_63 ,-8
Virginia Tech,W, 104_78 ,16.4
North Carolina,L, 107_56 ,-22.8
Boston College,L, 74_66 ,-1.2
Georgia Tech,L, 86_76 ,-3.2
Pittsburgh,W, 79_74 ,0.8
Wake Forest,L, 93_88 ,-2.4
Duke,W, 84_82 ,-3.6
Louisville,L, 85_60 ,-12.5
Syracuse,L, 100_93 OT,0.9
Miami FL,L, 84_79 ,2.3
Florida St.,L, 95_71 ,-14.7
Wake Forest,L, 88_58 ,-14.2
North Carolina,L, 97_73 ,-12.5
Notre Dame,L, 81_72 ,-10
Georgia Tech,W, 71_69 ,5.2
Virginia,L, 70_55 ,-8.7
Clemson,L, 78_74 ,-0.7
Clemson,L, 75_61 ,-8.2
