Opponent,Results,Score,PlusMinus
Tennessee St.,L, 78_64 ,-4.3
Santa Clara,W, 63_58 ,0.6
Northern Arizona,W, 89_76 ,12.2
Holy Names,W, 89_75 ,-
Sacramento St.,W, 81_72 ,2.7
Weber St.,L, 86_58 ,-4.7
Drake,W, 64_58 ,5.2
Oakland,L, 79_66 ,-1.9
Idaho,L, 68_66 ,-0.4
California,L, 86_61 ,-13.5
North Dakota St.,L, 74_70 ,3.3
William Jessup,W, 87_64 ,-
Air Force,L, 77_67 ,-4.1
Seattle,W, 72_65 ,7.4
Utah Valley,W, 83_69 ,8
UC Santa Barbara,W, 73_47 ,15.3
Cal Poly,W, 68_64 ,2.1
UC Riverside,L, 61_55 ,-6
Cal St. Northridge,W, 71_68 ,-1.9
Hawaii,W, 76_70 ,0.7
UC Irvine,W, 74_65 ,-1.8
Cal Poly,L, 74_70 ,-5
UC Santa Barbara,W, 67_64 ,1.9
Cal St. Fullerton,W, 74_65 ,3.1
UC Riverside,W, 77_63 ,9.1
Long Beach St.,L, 78_69 OT,-0.4
Cal St. Fullerton,L, 79_72 ,-6
Cal St. Northridge,W, 96_85 ,11
Long Beach St.,W, 75_71 OT,2
Hawaii,W, 68_59 ,1.5
UC Irvine,L, 79_49 ,-17.6
Cal Poly,W, 66_55 ,5.4
Cal St. Fullerton,W, 66_64 OT,0.1
UC Irvine,W, 50_47 ,2.4
North Carolina Central,W, 67_63 ,2.4
Kansas,L, 100_62 ,-13.8
