Opponent,Results,Score,PlusMinus
North Carolina St.,L, 81_79 ,-3
College of Coastal Georgia,W, 92_43 ,-
Mercer,L, 80_67 ,3.4
Akron,L, 75_67 ,-5.9
Florida A&M,W, 83_72 ,5.7
Radford,W, 65_64 ,-2.5
Savannah St.,W, 94_75 ,0.7
Florida Gulf Coast,L, 85_82 ,-8.6
Minnesota,L, 86_49 ,-13.7
Florida Gulf Coast,W, 72_59 ,7.9
FIU,W, 75_68 ,4.1
Winthrop,L, 86_84 ,4.7
Fisk University,W, 106_58 ,-
Georgia St.,W, 88_65 ,10
Troy,W, 86_82 ,5.3
South Alabama,W, 84_79 OT,1.3
Louisiana Lafayette,W, 81_76 ,-0.4
Louisiana Monroe,W, 62_60 ,-2.2
Appalachian St.,W, 92_88 ,6.1
Coastal Carolina,W, 91_80 ,8.5
South Alabama,L, 78_66 ,2.1
Troy,L, 83_76 ,-7
Louisiana Monroe,W, 76_62 ,10.9
Louisiana Lafayette,W, 74_70 ,3.1
Coastal Carolina,L, 82_70 ,-7.1
Appalachian St.,L, 83_78 ,-4.4
Texas St.,W, 70_67 ,8.3
UT Arlington,L, 81_71 ,-0.5
Arkansas St.,W, 72_60 ,3.2
Little Rock,L, 56_54 ,5.6
Georgia St.,L, 72_67 ,0
Troy,L, 90_70 ,-12.6
Utah Valley,L, 74_49 ,-9.4
