Opponent,Results,Score,PlusMinus
La Grange,W, 103_67 ,-
Oklahoma St.,L, 117_72 ,-26.9
Tulsa,L, 77_68 ,-1
USC,L, 88_54 ,-14.1
Florida College,W, 90_63 ,-
Tulane,W, 74_59 ,12.1
Washington St.,W, 70_54 ,6.5
Northwestern,L, 83_49 ,-16.9
Louisiana Lafayette,L, 76_71 ,-2.1
Utah St.,L, 76_66 ,-3.1
Williams Baptist,W, 91_74 ,-
Abilene Christian,W, 75_66 ,-2.1
Texas A&M Corpus Chris,W, 73_72 OT,1
Lamar,W, 66_62 OT,2
Incarnate Word,W, 87_72 ,5.7
Sam Houston St.,L, 70_68 ,-7
Houston Baptist,W, 72_64 ,7
Central Arkansas,W, 81_63 ,5.1
McNeese St.,W, 75_56 ,13.7
Stephen F. Austin,L, 71_61 ,-9.6
Abilene Christian,L, 70_69 OT,-3.5
Nicholls St.,W, 78_69 ,3.7
McNeese St.,W, 69_63 ,-1.5
Southeastern Louisiana,W, 60_52 ,-1.4
Central Arkansas,W, 84_61 ,11.1
Stephen F. Austin,W, 82_65 ,15.8
Northwestern St.,L, 83_82 ,-0.2
Southeastern Louisiana,L, 63_58 ,2.6
Nicholls St.,W, 74_64 ,5.2
Sam Houston St.,W, 75_63 ,11.7
Texas A&M Corpus Chris,W, 68_65 OT,-1.8
Mount St. Mary's,L, 67_66 ,-3.1
