Opponent,Results,Score,PlusMinus
Webber International,W, 78_62 ,-
FIU,W, 82_67 ,9
The Citadel,L, 116_112 ,-6.1
East Carolina,L, 73_50 ,-12.9
Air Force,L, 85_72 ,-4.1
Radford,L, 80_66 OT,0.7
Florida A&M,W, 98_90 ,-2.6
UCF,L, 81_45 ,-12.9
Florida College,W, 101_69 ,-
Iowa,L, 95_68 ,-15
SIU Edwardsville,W, 80_72 ,11.4
South Alabama,W, 87_78 ,0.1
Fort Wayne,L, 93_74 ,-13.2
Campbell,L, 81_72 ,-6.9
Alabama,L, 83_60 ,-11.6
Ave Maria,W, 95_72 ,-
Florida Gulf Coast,L, 89_88 ,-1.7
Lipscomb,L, 94_68 ,-15.1
Kennesaw St.,L, 84_65 ,-16.8
NJIT,W, 82_76 ,3.9
USC Upstate,L, 97_86 ,1.1
Jacksonville,L, 103_92 ,-14.7
North Florida,W, 88_74 ,-0.4
Jacksonville,L, 89_86 ,-1.4
Bethune Cookman,W, 76_67 ,-1.9
North Florida,L, 96_64 ,-7.3
Kennesaw St.,L, 92_85 ,-5.7
Lipscomb,L, 97_85 ,-6.2
USC Upstate,W, 83_72 ,9.3
NJIT,L, 60_56 ,5.6
Florida Gulf Coast,L, 80_70 ,0.8
Florida Gulf Coast,L, 87_57 ,-11
