Opponent,Results,Score,PlusMinus
Boston College,W, 79_73 ,9.7
UCF,L, 80_56 ,-4.7
Mississippi College,W, 86_55 ,-
San Diego,L, 81_72 ,-1.2
New Mexico St.,L, 86_74 ,-3.8
Bethune Cookman,W, 76_69 ,7.1
Samford,W, 106_103 2OT,-3.6
Louisiana Lafayette,L, 101_69 ,-11.8
Florida St.,L, 118_63 ,-26.4
Thomas University,W, 95_63 ,-
Texas Tech,L, 89_46 ,-16.5
Mobile,W, 83_66 ,-
Spring Hill,W, 88_64 ,-
Incarnate Word,W, 94_84 ,6.5
Texas A&M Corpus Chris,W, 68_64 ,2.4
Sam Houston St.,L, 74_61 ,-1.6
Northwestern St.,L, 86_81 ,4.2
Stephen F. Austin,L, 80_60 ,-13
Abilene Christian,W, 62_59 ,-1.1
Lamar,L, 87_76 ,1.6
Houston Baptist,L, 83_80 ,-0.6
McNeese St.,W, 78_74 ,5.5
Southeastern Louisiana,L, 72_44 ,-6.1
New Orleans,L, 78_69 ,-3.7
Central Arkansas,L, 106_83 ,-5.7
Central Arkansas,W, 96_89 OT,1.4
Northwestern St.,L, 80_78 ,6.2
Incarnate Word,W, 77_68 ,3.7
Southeastern Louisiana,W, 77_71 ,4.9
Lamar,L, 87_75 ,-6.3
New Orleans,L, 74_64 ,-5.2
