Opponent,Results,Score,PlusMinus
Virginia,L, 76_51 ,-16.4
Presbyterian,W, 61_42 ,14.1
High Point,L, 63_57 ,-6.3
North Dakota St.,W, 65_54 ,4.4
Navy,W, 72_59 ,9
Belmont Abbey,W, 90_54 ,-
North Carolina A&T,W, 86_66 ,20.3
Liberty,W, 72_65 ,9.7
Mars Hill,W, 108_56 ,-
Wake Forest,L, 78_75 ,-5.9
Southern Wesleyan,W, 96_61 ,-
UNC Asheville,W, 75_73 ,1
Georgetown,L, 78_56 ,-10.7
The Citadel,W, 95_87 ,14.1
Samford,L, 73_62 ,-5.2
Chattanooga,W, 73_68 ,0.9
Western Carolina,W, 76_57 ,9.6
East Tennessee St.,W, 83_79 ,0
VMI,W, 91_82 ,8.3
Mercer,W, 68_66 ,-2.2
The Citadel,W, 81_72 ,1.5
Wofford,L, 93_74 ,-6.9
Furman,L, 73_67 ,-2.6
Chattanooga,L, 91_68 ,-17.2
Samford,W, 81_75 ,1.5
Western Carolina,W, 76_68 ,0.7
Wofford,W, 74_55 ,13.3
Furman,W, 73_52 ,5
Mercer,W, 72_66 ,-1.1
VMI,W, 74_67 ,2
East Tennessee St.,W, 72_66 ,3.6
The Citadel,W, 76_67 ,1.2
Wofford,W, 77_73 ,0.7
East Tennessee St.,L, 79_74 ,-0.3
Syracuse,L, 90_77 ,-9.6
