Opponent,Results,Score,PlusMinus
Colgate,W, 83_55 ,15.1
Holy Cross,W, 90_46 ,17.8
Monmouth,W, 71_50 ,8.2
South Carolina St.,W, 101_59 ,12.9
South Carolina,L, 64_50 ,-6.6
Wisconsin,L, 77_60 ,-9.7
North Florida,W, 77_71 ,10.5
Connecticut,L, 52_50 ,2.1
Boston University,W, 99_77 ,5.7
Georgetown,L, 78_71 ,-0
Eastern Michigan,W, 105_57 ,21.2
St. John's,L, 93_60 ,-8.4
Cornell,W, 80_56 ,8.9
Boston College,L, 96_81 ,-10.9
Miami FL,W, 70_55 ,5
Pittsburgh,W, 77_66 ,17.2
Virginia Tech,L, 83_73 ,-5.6
Boston College,W, 76_53 ,9.6
North Carolina,L, 85_68 ,-7.4
Notre Dame,L, 84_66 ,-10.5
Wake Forest,W, 81_76 ,-0.8
Florida St.,W, 82_72 ,5.7
North Carolina St.,W, 100_93 OT,-0.9
Virginia,W, 66_62 ,-1.9
Clemson,W, 82_81 ,-4
Pittsburgh,L, 80_75 ,-4.6
Louisville,L, 76_72 OT,-4
Georgia Tech,L, 71_65 ,-2.4
Duke,W, 78_75 ,-3.2
Louisville,L, 88_68 ,-10.8
Georgia Tech,W, 90_61 ,9.8
Miami FL,L, 62_57 ,-4.1
UNC Greensboro,W, 90_77 ,9.6
Mississippi,L, 85_80 ,-1
