Opponent,Results,Score,PlusMinus
Niagara,W, 76_66 ,-0.5
Xavier,L, 86_53 ,-14.6
Nazareth College,W, 85_38 ,-
Alaska-Anchorage,W, 85_79 ,-
Nevada,L, 67_62 ,-1.4
Weber St.,W, 74_72 ,2
Creighton,L, 93_72 ,-6.6
St. Bonaventure,L, 90_84 ,-7.2
Pittsburgh,L, 84_79 ,-11.8
Coppin St.,W, 87_52 ,11
Canisius,L, 94_87 OT,1.9
Robert Morris,L, 74_71 ,-1.6
Maine,W, 79_60 ,6.7
Toledo,L, 86_54 ,-17.1
Eastern Michigan,W, 77_68 ,-0.5
Ohio,L, 74_72 ,6.5
Ball St.,L, 92_77 ,-5.4
Kent St.,W, 82_69 ,0.5
Western Michigan,W, 66_54 ,-0.9
Miami OH,L, 75_74 ,6.1
Akron,L, 91_90 ,-1.8
Central Michigan,W, 101_91 ,4.7
Ball St.,W, 96_69 ,6
Northern Illinois,W, 65_45 ,5.8
Bowling Green,W, 88_74 ,2.1
Central Michigan,W, 99_93 ,6
Miami OH,W, 71_58 ,6.3
Kent St.,L, 77_69 ,-0.9
Akron,L, 89_83 ,-7.1
Ohio,W, 83_79 ,3.5
Bowling Green,W, 80_68 ,12.8
Kent St.,L, 68_65 ,-4.5
