Opponent,Results,Score,PlusMinus
Lafayette,W, 88_48 ,24
Purdue,W, 79_76 ,2.9
Western Michigan,W, 76_65 ,6.4
Wake Forest,W, 96_77 ,11.3
UCF,W, 67_57 ,6.7
College of Charleston,W, 63_47 ,11.6
Penn,W, 82_57 ,14.1
Saint Joseph's,W, 88_57 ,9.5
La Salle,W, 89_79 ,4.3
Notre Dame,W, 74_66 ,-4.3
Temple,W, 78_57 ,8.2
American,W, 90_48 ,8.6
DePaul,W, 68_65 ,5
Creighton,W, 80_70 ,-0.4
Butler,L, 66_58 ,1.7
Marquette,W, 93_81 ,11.9
Xavier,W, 79_54 ,3.6
St. John's,W, 70_57 ,3.1
Seton Hall,W, 76_46 ,13.7
Providence,W, 78_68 ,8.2
Marquette,L, 74_72 ,9.2
Virginia,W, 61_59 ,-5.5
Providence,W, 66_57 ,5.5
St. John's,W, 92_79 ,14.6
Georgetown,W, 75_64 ,8.6
Xavier,W, 73_57 ,7.2
DePaul,W, 75_62 ,15.2
Seton Hall,W, 92_70 ,11.1
Butler,L, 74_66 ,-1.8
Creighton,W, 79_63 ,4
Georgetown,W, 81_55 ,6.1
St. John's,W, 108_67 ,8.1
Seton Hall,W, 55_53 ,-3.6
Creighton,W, 74_60 ,9.3
Mount St. Mary's,W, 76_56 ,3.4
Wisconsin,L, 65_62 ,-0.9
