Opponent,Results,Score,PlusMinus
Earlham,W, 96_56 ,-
Illinois,L, 79_64 ,-2.3
Austin Peay,L, 77_69 ,6
Delaware,W, 74_53 ,4.9
Miami OH,W, 79_70 ,2.5
North Carolina Central,L, 82_74 ,-4.3
Morehead St.,W, 84_79 ,-1
Norfolk St.,W, 72_61 ,6.4
Eastern Illinois,W, 80_70 ,2.3
Southeast Missouri St.,W, 80_66 ,10.3
Eastern Washington,W, 70_48 ,8
Brescia,W, 97_73 ,-
West Virginia,L, 92_61 ,-6.1
Detroit,W, 81_70 ,3.3
Oakland,L, 76_65 ,-3
Youngstown St.,W, 83_70 ,9.4
Cleveland St.,W, 83_75 ,8.7
Green Bay,L, 80_71 ,0.8
Milwaukee,L, 68_58 ,-1.1
Oakland,L, 79_70 ,-2
Detroit,W, 101_87 ,6.1
Illinois Chicago,W, 79_62 ,5
Valparaiso,L, 65_58 ,-4.4
Wright St.,W, 83_79 ,-0.7
Green Bay,W, 69_67 ,6.3
Milwaukee,W, 69_63 ,-6.1
Cleveland St.,W, 62_60 ,4.5
Youngstown St.,L, 81_77 ,0.8
Wright St.,W, 83_76 ,-2.7
Illinois Chicago,W, 90_82 ,-1.3
Valparaiso,W, 82_78 ,3.4
Wright St.,W, 82_77 ,1.8
Youngstown St.,W, 84_74 ,8.8
Milwaukee,W, 59_53 ,5.1
Kentucky,L, 79_70 ,-10.7
