Opponent,Results,Score,PlusMinus
Maryland Eastern Shore,W, 75_71 ,7.5
Siena,W, 77_75 ,0.7
Arkansas Pine Bluff,W, 61_41 ,12.6
Georgia,L, 81_73 ,-2.3
UAB,L, 81_74 ,-7.2
Penn St.,L, 74_68 ,-1.7
Harvard,W, 77_74 ,3
South Florida,W, 68_67 ,-4.2
Florida St.,L, 67_48 ,-12.6
Temple,W, 66_63 ,6.2
Howard,W, 79_62 ,10.9
UCF,W, 74_59 ,8.6
Miami FL,L, 72_64 ,-6.7
Saint Joseph's,L, 68_63 ,4.4
Davidson,W, 73_69 ,3.9
Richmond,L, 77_70 ,-10.3
VCU,L, 85_55 ,-11.8
La Salle,L, 79_69 ,-7.8
Duquesne,W, 65_63 ,7.9
George Mason,W, 87_68 ,8.1
Saint Louis,W, 63_55 ,-6.4
Rhode Island,L, 82_70 ,-0.8
Richmond,L, 84_75 ,-8.2
VCU,L, 54_53 ,0.9
St. Bonaventure,W, 76_70 ,7.4
Davidson,L, 74_63 ,-3.5
Duquesne,W, 77_70 ,2.2
Massachusetts,W, 83_67 ,-0.2
George Mason,W, 83_74 ,2.1
Fordham,W, 67_66 ,-7
Dayton,W, 87_81 ,12.2
Saint Louis,W, 53_46 ,-6.4
Richmond,L, 70_67 ,-1.8
Toledo,W, 73_69 ,5.6
Illinois Chicago,L, 80_71 ,-7.9
