Opponent,Results,Score,PlusMinus
Illinois-Springfield,W, 70_55 ,-
Delaware,L, 63_49 ,-12.5
Southeast Missouri St.,W, 84_78 ,6.5
Hofstra,L, 92_90 ,-1.5
Wofford,W, 70_62 ,-4.3
George Mason,L, 77_66 ,-7.1
Eastern Illinois,W, 87_83 OT,0.5
Nevada,L, 91_69 ,-14.4
Ball St.,L, 80_63 ,-8.8
Chicago St.,W, 83_48 ,9.6
UT Arlington,L, 56_51 ,-5.1
Mississippi,L, 66_49 ,-11.8
TCU,L, 74_42 ,-11.7
Southern Illinois,W, 60_51 ,0.8
Wichita St.,L, 100_66 ,-18.3
Evansville,W, 74_63 ,3.5
Loyola Chicago,L, 78_62 ,-12.2
Northern Iowa,W, 72_61 ,8.4
Indiana St.,L, 81_71 ,-14.2
Illinois St.,L, 69_49 ,-14
Missouri St.,L, 76_62 ,-8.4
Loyola Chicago,L, 70_50 ,-7
Wichita St.,L, 64_49 ,-2.6
Southern Illinois,L, 85_65 ,-12.2
Drake,W, 79_72 ,11.7
Indiana St.,L, 56_54 ,4.3
Illinois St.,L, 64_50 ,-11.9
Northern Iowa,L, 64_61 ,-2.4
Evansville,W, 84_72 ,-1
Missouri St.,W, 77_68 ,1.1
Drake,W, 82_74 ,4.4
Drake,W, 67_58 ,3
Wichita St.,L, 82_56 ,-15.2
