Opponent,Results,Score,PlusMinus
SIU Edwardsville,L, 69_68 ,-0.4
Texas St.,W, 74_68 ,-4.8
Florida Atlantic,W, 64_63 ,1
North Carolina,L, 83_68 ,-7.3
Hawaii-Hilo,W, 86_55 ,-
Troy,L, 65_63 ,-7.9
Arkansas Pine Bluff,W, 64_44 ,5.2
Seton Hall,L, 68_57 ,-6.4
Princeton,L, 75_62 ,-13.1
Illinois St.,L, 71_45 ,-10.3
Utah,L, 66_52 ,-9
Southern Miss,W, 60_46 ,8.9
Delaware St.,W, 77_66 ,10.4
Cal St. Fullerton,L, 67_64 ,-2.6
UC Irvine,L, 84_56 ,-11.4
Long Beach St.,W, 114_107 OT,-4.2
Cal St. Northridge,W, 80_77 ,-0.5
UC Davis,L, 76_70 ,-0.7
UC Riverside,L, 70_64 ,-2.8
UC Santa Barbara,W, 78_56 ,8
UC Riverside,W, 72_63 ,7.7
Cal St. Northridge,W, 76_72 ,0.8
Cal Poly,W, 74_65 ,7.5
UC Irvine,L, 72_58 ,-7.5
UC Santa Barbara,L, 56_54 ,-2.5
Cal Poly,W, 82_61 ,9.3
Cal St. Fullerton,W, 64_58 OT,0.8
UC Davis,L, 68_59 ,-1.5
Long Beach St.,L, 84_75 ,-3.2
Long Beach St.,L, 73_62 ,-1.4
