Opponent,Results,Score,PlusMinus
North Carolina St.,L, 86_61 ,-10.7
Virginia,L, 72_32 ,-14.9
Providence,L, 64_48 ,-14.9
Savannah St.,W, 97_91 ,-0.1
UT Rio Grande Valley,L, 71_61 ,0.5
Brown,L, 81_71 ,-9.8
Army,L, 76_56 ,-8.7
Lafayette,L, 74_72 ,0.8
Mount St. Vincent,W, 69_51 ,-
Canisius,L, 91_81 ,-3.4
Albany,L, 87_60 ,-5.8
Manhattan,L, 61_54 ,-5
Saint Peter's,L, 65_58 ,-2.5
Bryant,W, 80_77 OT,-2.4
Central Connecticut,W, 86_77 OT,3.7
St. Francis PA,L, 81_56 ,-25.2
Robert Morris,L, 62_58 ,-6.5
Sacred Heart,L, 87_75 ,-7.9
LIU Brooklyn,L, 63_58 ,-2.5
Fairleigh Dickinson,L, 57_40 ,-14.3
Mount St. Mary's,L, 55_47 ,-5.2
Fairleigh Dickinson,L, 79_73 ,-1.8
Wagner,L, 66_64 ,0
St. Francis PA,L, 78_61 ,-12.5
Robert Morris,L, 78_54 ,-7.1
Sacred Heart,L, 80_65 ,-6.8
Bryant,L, 80_69 ,-11
LIU Brooklyn,L, 82_45 ,-17
Wagner,L, 73_55 ,-10.3
Central Connecticut,L, 62_53 ,-3
Mount St. Mary's,L, 77_62 ,-5
