Opponent,Results,Score,PlusMinus
Murray St.,L, 73_70 ,0.4
Fort Wayne,W, 75_57 ,14.6
TCU,L, 80_71 ,2.3
Ferris State,W, 81_67 ,-
IUPUI,W, 77_63 ,10.5
New Mexico,W, 79_74 ,0.8
Tulsa,L, 70_68 ,2.8
Tennessee Martin,W, 74_57 ,14.1
Saint Joseph's,W, 81_72 ,8.3
Hawaii,W, 71_45 ,10.3
San Francisco,L, 66_58 ,-0.5
Tulsa,W, 68_56 ,14.4
Evansville,W, 62_50 ,9.5
Loyola Chicago,W, 81_59 ,6.8
Missouri St.,W, 74_71 OT,2
Indiana St.,W, 77_58 ,14.9
Southern Illinois,W, 60_53 ,-0.4
Wichita St.,W, 76_62 ,3.9
Bradley,W, 69_49 ,14
Drake,W, 72_58 ,3.5
Indiana St.,W, 71_66 ,0.2
Evansville,W, 69_59 ,6.5
Northern Iowa,W, 57_51 ,3.1
Wichita St.,L, 86_45 ,-11
Drake,W, 82_53 ,4.3
Bradley,W, 64_50 ,11.9
Missouri St.,W, 67_66 ,0.4
Loyola Chicago,W, 65_63 ,4.7
Southern Illinois,W, 50_46 ,3.1
Northern Iowa,W, 63_42 ,4.1
Evansville,W, 80_69 ,5
Southern Illinois,W, 63_50 ,16.9
Wichita St.,L, 71_51 ,-8.8
UC Irvine,W, 85_71 ,9.3
UCF,L, 63_62 ,7.6
