Opponent,Results,Score,PlusMinus
Claflin,W, 110_64 ,-
Eastern Kentucky,W, 78_69 OT,6.8
East Tennessee St.,W, 68_59 ,6.3
Middle Tennessee,L, 68_63 ,-1.9
Evansville,W, 65_62 ,-2.4
Toledo,W, 102_77 ,4.4
Western Michigan,W, 97_92 ,9.4
Pfeiffer,W, 126_113 ,-
St. Bonaventure,W, 81_80 ,4.3
Campbell,W, 96_75 ,6.1
Radford,W, 100_64 ,18.4
East Carolina,W, 81_71 ,10
Clemson,L, 87_73 ,-10.1
Towson,W, 76_67 ,4
Elon,W, 79_63 ,12
Drexel,W, 90_72 ,16.7
Delaware,W, 91_81 ,6.5
William & Mary,W, 101_77 ,6.3
Hofstra,W, 84_76 ,0.5
College of Charleston,W, 65_59 ,2.2
Drexel,W, 87_74 ,5.4
James Madison,W, 87_76 ,6.8
William & Mary,L, 96_78 ,-9
College of Charleston,L, 67_66 ,1.9
Delaware,W, 108_80 ,11.7
James Madison,W, 88_73 ,15
Elon,L, 77_76 ,1.7
Northeastern,W, 66_65 ,8.1
Hofstra,W, 83_76 ,3.7
Towson,W, 83_78 ,2.8
Northeastern,W, 74_65 ,13.9
Delaware,W, 91_82 ,8.1
William & Mary,W, 105_94 ,6
College of Charleston,W, 78_69 ,4.8
Virginia,L, 76_71 ,0.3
