Opponent,Results,Score,PlusMinus
Louisiana Tech,L, 82_49 ,-12.2
Vanderbilt,L, 71_66 ,0.7
Stony Brook,L, 68_63 ,2.1
North Dakota St.,L, 57_45 ,-6.6
UT Rio Grande Valley,W, 63_55 ,2.5
St. Thomas Houston,W, 69_59 ,-
UT Rio Grande Valley,W, 55_52 ,-2.9
UTSA,L, 89_67 ,-14
St. Mary's (TX),W, 81_53 ,-
Texas A&M,L, 63_60 ,1.1
Nicholls St.,L, 64_58 ,8.9
Central Arkansas,L, 71_67 ,3.3
Nebraska,L, 73_52 ,-10.6
Northwestern St.,W, 67_62 ,5.2
Southeastern Louisiana,L, 84_80 ,-13.6
Stephen F. Austin,W, 73_72 ,3.7
Abilene Christian,L, 68_56 ,-8.2
Southeastern Louisiana,L, 62_56 ,1.9
Lamar,W, 64_58 ,-2.8
New Orleans,W, 74_71 ,-0.4
Incarnate Word,W, 68_47 ,6.1
Sam Houston St.,L, 80_61 ,-12.1
Houston Baptist,L, 82_77 ,-10.8
McNeese St.,W, 69_62 ,3.4
Stephen F. Austin,L, 75_67 ,-3.1
Abilene Christian,L, 78_64 ,-10.9
Lamar,L, 79_62 ,-9.3
New Orleans,W, 81_75 ,2.7
Incarnate Word,W, 78_70 ,4
Sam Houston St.,W, 71_60 ,6.4
Houston Baptist,W, 84_78 ,1.5
Northwestern St.,L, 79_62 ,-3.3
