Opponent,Results,Score,PlusMinus
St. Francis PA,W, 72_58 ,12.2
North Texas,W, 59_56 ,3.5
LSU,W, 84_82 ,3.2
Jacksonville St.,W, 93_65 ,18.7
Florida Gulf Coast,W, 78_48 ,17.1
Alabama St.,W, 78_62 ,9.5
Purdue,L, 59_56 ,-1.1
Tennessee,L, 72_69 ,-3.5
Old Dominion,W, 69_57 ,3.7
Missouri St.,W, 61_51 ,8.5
College of Charleston,W, 76_71 ,-0.4
Wichita St.,L, 73_63 ,-11.2
Loyola MD,W, 85_51 ,7.2
Fordham,W, 64_46 ,12.1
George Mason,W, 72_59 ,8.7
Rhode Island,L, 65_56 ,-6.6
Dayton,L, 79_65 ,-6
St. Bonaventure,W, 91_63 ,18.4
Saint Joseph's,W, 73_60 ,9.1
La Salle,W, 76_65 ,7.4
Richmond,W, 87_68 ,8.9
Rhode Island,L, 87_75 ,-13.5
Davidson,W, 73_62 ,9.9
George Mason,L, 72_67 ,-3.8
Richmond,L, 77_59 ,-13.1
Dayton,L, 66_61 ,-4.4
Saint Louis,L, 80_62 ,-9.2
Massachusetts,L, 60_52 ,0.8
George Washington,W, 75_51 ,8.7
Duquesne,L, 80_77 OT,5.2
Davidson,L, 75_65 ,-1.3
