Opponent,Results,Score,PlusMinus
Concordia Wisconsin,W, 72_62 ,-
Western Michigan,L, 115_110 3OT,-2.5
Wis. Lutheran,W, 103_53 ,-
UMKC,W, 61_52 ,6.3
North Dakota,W, 79_70 ,5.5
Rice,L, 75_69 ,-5
Morgan St.,W, 62_57 ,2.8
George Washington,L, 66_63 ,-7.6
Drake,L, 56_53 ,1.8
Kansas,L, 95_68 ,-20.6
Eastern Illinois,L, 75_68 ,-9
Wisconsin,L, 83_64 ,-5.2
Northern Kentucky,L, 74_64 ,-5.5
Wright St.,L, 82_70 ,-6.6
IUPUI,W, 78_74 ,-1.7
Illinois Chicago,W, 64_62 ,-2.8
Green Bay,W, 87_80 ,4.7
Detroit,L, 90_84 ,-8
Oakland,W, 73_68 ,1.8
Youngstown St.,W, 75_73 OT,1.8
Cleveland St.,L, 70_53 ,-14.4
Wright St.,L, 65_61 ,-3.1
Northern Kentucky,L, 65_56 ,-9
Illinois Chicago,W, 74_57 ,9.5
IUPUI,W, 80_79 OT,5.3
Green Bay,L, 94_90 ,-0.3
Oakland,L, 75_68 ,-1.2
Detroit,L, 79_73 ,1.7
Cleveland St.,L, 70_68 ,2.2
Youngstown St.,L, 73_69 ,2.9
Youngstown St.,L, 63_57 ,3.5
