Opponent,Results,Score,PlusMinus
Long Beach St.,W, 69_65 ,-3.1
UC Santa Barbara,W, 77_61 ,3
UNLV,W, 71_54 ,12
Southern Utah,W, 76_61 ,11.7
Hofstra,L, 88_78 ,2.7
BYU,L, 78_63 ,-2.9
Chaminade,W, 74_48 ,-
Michigan St.,L, 75_62 ,-5.3
San Jose St.,W, 93_64 ,14
Denver,W, 81_62 ,9.6
Notre Dame,L, 75_61 ,-9.4
North Carolina,L, 74_64 ,-5.1
Cal St. Fullerton,L, 77_74 ,-1.2
Washington,W, 66_64 ,2.4
Washington St.,L, 79_71 OT,2.2
USC,L, 74_63 ,-4.7
Stanford,L, 74_59 ,-4.8
California,W, 50_40 ,5.4
Oregon St.,W, 62_58 ,2.5
Oregon,L, 96_75 ,-15
Colorado,W, 72_68 ,6.2
Utah,W, 73_57 ,8
Arizona St.,L, 84_66 ,-8.8
Arizona,W, 65_52 ,3.3
Washington St.,W, 86_83 OT,-1.3
Washington,W, 67_57 ,-1.1
Utah,W, 69_58 ,10.7
Colorado,W, 70_63 ,-0.8
Arizona St.,W, 75_72 ,1.5
Arizona,W, 69_64 ,-3.2
USC,L, 54_52 ,-1.1
