Opponent,Results,Score,PlusMinus
East Texas Baptist,W, 102_70 ,-
Ecclesia,W, 147_52 ,-
Southeastern Louisiana,W, 81_70 ,5.1
San Jose St.,L, 83_76 ,-3.2
Oregon St.,L, 80_58 ,-10.4
Portland St.,L, 84_74 ,-0.2
UC Santa Barbara,L, 67_58 ,-6.8
Paul Quinn,W, 79_69 ,-
Loyola Marymount,L, 83_67 ,-13.9
Louisiana Monroe,W, 66_61 ,1.5
Rust,W, 82_54 ,-
Marquette,L, 93_72 ,-10.4
Dayton,L, 81_53 ,-12.5
Alabama A&M,W, 70_60 ,10.4
Alabama St.,W, 68_63 ,4.5
Southern,W, 61_56 ,-4.6
Alcorn St.,L, 87_69 ,-8.9
Prairie View A&M,L, 64_57 ,-4.3
Texas Southern,L, 68_61 ,-3.2
Jackson St.,L, 71_53 ,-10.5
Arkansas Pine Bluff,W, 49_47 ,2.7
Mississippi Valley St.,W, 90_65 ,20.3
Southern,W, 66_62 ,-4.5
Alcorn St.,W, 80_71 ,2.6
Prairie View A&M,L, 75_69 ,1.5
Texas Southern,L, 93_79 ,-4.7
Jackson St.,W, 63_61 ,3.5
Arkansas Pine Bluff,W, 60_46 ,5.5
Mississippi Valley St.,W, 81_61 ,14.6
Alabama A&M,L, 58_57 ,3.3
Alabama St.,W, 70_58 ,2.9
Texas Southern,L, 75_62 ,-9.5
