Opponent,Results,Score,PlusMinus
Eastern New Mexico,W, 92_71 ,-
Cal St. Northridge,W, 97_70 ,8.1
Green Bay,W, 93_78 ,6.1
McNeese St.,W, 90_80 ,0.3
UTEP,L, 66_63 ,-2.4
New Mexico St.,W, 78_77 ,-2.3
Auburn,L, 84_59 ,-11.2
Wisconsin,W, 59_50 ,4.7
Montana,W, 72_63 ,2.8
Boise St.,W, 80_78 ,-1.5
Wyoming,W, 79_65 ,8.8
New Mexico St.,W, 69_62 ,0.7
Grand Canyon,W, 91_71 ,9.7
Houston Baptist,W, 107_88 ,5
UC Davis,W, 74_69 ,1.9
San Jose St.,L, 88_85 ,-5
Fresno St.,W, 78_64 ,2.9
Air Force,W, 84_78 ,4.1
Colorado St.,L, 105_72 ,-17.8
UNLV,L, 99_78 ,-1.5
San Jose St.,W, 86_59 ,11.4
Nevada,L, 96_74 ,-14
San Diego St.,L, 85_57 ,-20.4
Fresno St.,L, 82_77 ,6.7
Wyoming,W, 97_68 ,8
San Diego St.,L, 82_59 ,-4
UNLV,L, 78_73 ,-0.8
Nevada,L, 88_74 ,-6.5
Boise St.,L, 74_61 ,-7.3
Air Force,L, 60_58 ,-1
Utah St.,W, 66_64 ,-2.1
San Jose St.,W, 79_66 ,11.6
Utah St.,L, 75_70 ,-2.6
