Opponent,Results,Score,PlusMinus
Troy,W, 76_75 ,2.1
Alabama A&M,W, 74_52 ,8
Utah Valley,L, 66_55 ,-0.3
Mount St. Mary's,W, 58_51 ,0.8
Lamar,W, 57_48 ,3.7
Kentucky,L, 69_58 ,-8.5
Texas,L, 67_57 ,-8
Memphis,L, 65_57 ,7.7
Montevallo,W, 75_63 ,-
North Alabama,W, 63_56 ,3.7
Alabama St.,W, 71_63 ,5.7
Duquesne,W, 77_68 ,0.4
Thomas (GA),W, 82_49 ,-
Charlotte,L, 51_44 ,-0.5
Old Dominion,L, 58_52 ,0.2
Western Kentucky,W, 72_62 ,4.3
Marshall,W, 61_50 ,4.3
FIU,L, 93_68 ,-13.8
Florida Atlantic,W, 68_65 ,2
Southern Miss,L, 84_77 ,-5
Louisiana Tech,L, 72_58 ,-8.1
UTSA,W, 76_68 ,3.6
UTEP,W, 69_55 ,4.4
Rice,L, 86_72 ,-13.9
North Texas,L, 71_64 ,0.3
Middle Tennessee,W, 83_72 ,0.4
Middle Tennessee,W, 79_66 ,9.6
Florida Atlantic,L, 65_58 ,1.1
Marshall,W, 88_80 ,5.2
UTSA,L, 66_59 ,1
Old Dominion,W, 72_63 ,2.7
UTSA,W, 74_69 ,4.6
