Opponent,Results,Score,PlusMinus
Cal Baptist,L, 93_70 ,-6.6
UC Santa Barbara,L, 83_62 ,-6.6
Tulane,L, 88_79 ,-3.5
SMU,L, 80_63 ,-6.2
Texas St.,L, 73_58 ,-10
UNLV,L, 80_57 ,-5.9
Air Force,L, 76_52 ,-12.6
Denver,L, 67_58 ,-3
Southeastern Bapt.,W, 113_67 ,-
Portland,W, 73_63 ,7
Memphis,L, 77_49 ,-10.1
Baylor,L, 83_57 ,-15.2
Alabama St.,W, 70_67 ,4.6
Alabama A&M,L, 66_57 ,-2
Alcorn St.,W, 76_65 ,5.7
Southern,L, 56_50 ,-1.3
Texas Southern,L, 77_66 ,-8.7
Prairie View A&M,L, 74_60 ,-1.8
Grambling St.,W, 71_53 ,10.5
Mississippi Valley St.,W, 85_65 ,14.1
Arkansas Pine Bluff,W, 49_45 ,-2.8
Alcorn St.,W, 86_57 ,9.3
Southern,W, 67_51 ,5.7
Texas Southern,L, 77_74 ,5.5
Prairie View A&M,L, 70_61 ,-7.8
Grambling St.,L, 63_61 ,-3.5
Mississippi Valley St.,W, 87_70 ,10.4
Arkansas Pine Bluff,W, 76_56 ,15.3
Alabama St.,W, 71_59 ,17
Alabama A&M,W, 54_51 ,-2.6
Alcorn St.,W, 69_52 ,15
